question,state,year,applies to,response,citations,cautions
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MI,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,GA,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OH,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,FL,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WV,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,SC,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NC,2019,,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NC,2019,initial,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,PA,1991,All,Yes,18 Pa. Cons. Stat. § 2711(b),
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,VA,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MD,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,DC,2019,initial,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,DC,2019,,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NY,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,DE,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NJ,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,CT,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,VT,2019,initial,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,VT,2019,,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NH,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MA,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,RI,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,ME,1991,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,HI,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AK,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OR,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WA,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,CA,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NV,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,ID,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,UT,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AZ,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MT,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WY,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NM,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,CO,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,ND,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,SD,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NE,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,TX,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,KS,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OK,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MN,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,IA,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,LA,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AR,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MO,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MS,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WI,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,IL,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AL,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,TN,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,IN,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,KY,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MI,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,GA,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OH,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,FL,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WV,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,SC,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NC,2019,,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NC,2019,initial,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,PA,1992,All,Yes,18 Pa. Cons. Stat. § 2711(b),
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,VA,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MD,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,DC,2019,initial,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,DC,2019,,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NY,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,DE,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NJ,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,CT,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,VT,2019,initial,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,VT,2019,,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NH,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MA,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,RI,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,ME,1992,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,HI,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AK,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OR,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WA,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,CA,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NV,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,ID,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,UT,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AZ,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MT,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WY,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NM,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,CO,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,ND,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,SD,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NE,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,TX,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,KS,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OK,1993,All,Yes,"Okla. Stat. tit. 22, § 60.8(A)",
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MN,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,IA,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,LA,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AR,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MO,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MS,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WI,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,IL,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AL,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,TN,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,IN,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,KY,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MI,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,GA,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OH,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,FL,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WV,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,SC,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NC,2019,,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NC,2019,initial,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,PA,1993,All,Yes,18 Pa. Cons. Stat. § 2711(b),
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,VA,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MD,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,DC,2019,initial,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,DC,2019,,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NY,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,DE,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NJ,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,CT,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,VT,2019,initial,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,VT,2019,,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NH,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MA,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,RI,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,ME,1993,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,HI,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AK,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OR,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WA,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,CA,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NV,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,ID,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,UT,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AZ,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MT,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WY,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NM,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,CO,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,ND,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,SD,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NE,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,TX,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,KS,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OK,1994,All,Yes,"Okla. Stat. tit. 22, § 60.8(A)",
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MN,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,IA,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,LA,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AR,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MO,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MS,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WI,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,IL,1994,All,Yes,725 Ill Comp Stat 5/112A-30(a)(2),
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AL,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,TN,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,IN,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,KY,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MI,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,GA,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OH,1994,All,Yes,Ohio Rev. Code § 2935.03(B)(3)(h),
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,FL,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WV,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,SC,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NC,2019,,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NC,2019,initial,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,PA,1994,All,Yes,18 Pa. Cons. Stat. § 2711(b),
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,VA,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MD,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,DC,2019,initial,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,DC,2019,,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NY,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,DE,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NJ,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,CT,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,VT,2019,initial,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,VT,2019,,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NH,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MA,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,RI,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,ME,1994,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,HI,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AK,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OR,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WA,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,CA,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NV,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,ID,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,UT,1995,All,Yes,Utah Code § 77-36-2.1(1)(b),
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AZ,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MT,1995,All,Yes,Mont. Code § 46-6-603(1),
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WY,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NM,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,CO,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,ND,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,SD,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NE,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,TX,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,KS,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OK,1995,All,Yes,"Okla. Stat. tit. 22, § 60.8(A)",
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MN,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,IA,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,LA,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AR,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MO,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MS,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WI,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,IL,1995,All,Yes,725 Ill Comp Stat 5/112A-30(a)(2),
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AL,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,TN,1995,All,Yes,Tenn. Code § 36-3-620,"Also, incident to an arrest for a crime involving domestic abuse, a law enforcement officer may seize a weapon that is in plain view of the officer or discovered pursuant to a consensual search, if necessary for the protection of the officer or other persons. Tenn. Code § 36-3-620(a)(2)."
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,IN,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,KY,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MI,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,GA,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OH,1995,All,Yes,Ohio Rev. Code § 2935.03(B)(3)(h),
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,FL,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WV,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,SC,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NC,2019,,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NC,2019,initial,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,PA,1995,All,Yes,18 Pa. Cons. Stat. § 2711(b),
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,VA,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MD,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,DC,2019,initial,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,DC,2019,,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NY,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,DE,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NJ,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,CT,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,VT,2019,initial,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,VT,2019,,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NH,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MA,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,RI,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,ME,1995,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,HI,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AK,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OR,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WA,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,CA,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NV,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,ID,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,UT,1996,All,Yes,Utah Code § 77-36-2.1(1)(b),
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AZ,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MT,1996,All,Yes,Mont. Code § 46-6-603(1),
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WY,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NM,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,CO,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,ND,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,SD,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NE,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,TX,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,KS,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OK,1996,All,Yes,"Okla. Stat. tit. 22, § 60.8(A)",
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MN,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,IA,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,LA,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AR,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MO,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MS,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WI,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,IL,1996,All,Yes,725 Ill Comp Stat 5/112A-30(a)(2),
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,AL,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,TN,1996,All,Yes,Tenn. Code § 36-3-620,"Also, incident to an arrest for a crime involving domestic abuse, a law enforcement officer may seize a weapon that is in plain view of the officer or discovered pursuant to a consensual search, if necessary for the protection of the officer or other persons. Tenn. Code § 36-3-620(a)(2)."
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,IN,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,KY,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,MI,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,GA,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,OH,1996,All,Yes,Ohio Rev. Code § 2935.03(B)(3)(h),
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,FL,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,WV,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,SC,1996,All,No,,
Does state law require law enforcement to remove firearms from the scene of a domestic violence incident?,NC,2019,,No,,
