question,state,year,applies to,response,citations,cautions
Does the state have a minimum age requirement for possessing a rifle or shotgun?,IA,1992,All,0,,"State law bars transfers to people under 18, but there is no possession prohibition. Iowa Code § 724.22."
Does the state have a minimum age requirement for possessing a rifle or shotgun?,LA,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AR,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MO,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MS,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WI,1992,All,1,Wis. Stat. § 29.304; Wis. Stat. § 948.60(3)(c),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,IL,1992,All,1,"Ill. Rev. Stat., Ch. 38, para. 83-4; Ill. Rev. Stat., Ch. 38, para. 83-8",
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AL,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,TN,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,IN,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,KY,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MI,1992,All,1,Mich. Comp. Laws § 750.223; Mich. Comp. Laws § 750.234f,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,GA,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,OH,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,FL,1992,All,1,Fla. Stat. § 790.22(1),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WV,1992,All,1,W. Va. Code § 61-7-8,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,SC,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NC,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,PA,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,VA,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MD,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,DC,1992,All,1,D.C. Code § 22-3207; D.C. Code § 22-4507,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NY,1992,All,1,N.Y. Penal Law § 265.05,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,DE,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NJ,1992,All,1,N.J. Stat. § 2C:58-6.1,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,CT,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,VT,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NH,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MA,1992,All,1,"Mass. Gen. Laws ch. 140, § 129B",
Does the state have a minimum age requirement for possessing a rifle or shotgun?,RI,1992,All,1,R.I. Gen. Laws § 11-47-33,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,ME,1992,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,HI,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AK,1993,All,1,Alaska Stat. § 11.61.220(a)(3),An unemancipated minor under the age of 16 is prohibited from possessing a firearm without the consent of the parent or guardian of the minor.
Does the state have a minimum age requirement for possessing a rifle or shotgun?,OR,1993,All,1,Or. Rev. Stat. § 166.250,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WA,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,CA,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NV,1993,All,1,Nev. Rev. Stat. § 202.300(1),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,ID,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,UT,1993,All,1,Utah Code § 76-10-509,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AZ,1993,All,1,Ariz. Rev. Stat. § 13-3111(A),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MT,1993,All,0,,"Montana law prohibits a parent or guardian from allowing a child under 14 years to carry or use any firearms in public, subject to limited exceptions.  Mont. Code § 45-8-344."
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WY,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NM,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,CO,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,ND,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,SD,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NE,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,TX,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,KS,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,OK,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MN,1993,All,1,Minn. Stat. § 97B.021(a),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,IA,1993,All,0,,"State law bars transfers to people under 18, but there is no possession prohibition. Iowa Code § 724.22."
Does the state have a minimum age requirement for possessing a rifle or shotgun?,LA,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AR,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MO,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MS,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WI,1993,All,1,Wis. Stat. § 29.304; Wis. Stat. § 948.60(3)(c),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,IL,1993,All,1,430 Ill. Comp. Stat 65/4(a)(2)(i); 430 Ill. Comp. Stat. 65/8(a),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AL,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,TN,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,IN,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,KY,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MI,1993,All,1,Mich. Comp. Laws § 750.223; Mich. Comp. Laws § 750.234f,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,GA,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,OH,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,FL,1993,All,1,Fla. Stat. § 790.22(1),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WV,1993,All,1,W. Va. Code § 61-7-8,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,SC,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NC,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,PA,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,VA,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MD,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,DC,1993,All,1,D.C. Code § 22-3207; D.C. Code § 22-4507,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NY,1993,All,1,N.Y. Penal Law § 265.05,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,DE,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NJ,1993,All,1,N.J. Stat. § 2C:58-6.1,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,CT,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,VT,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NH,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MA,1993,All,1,"Mass. Gen. Laws ch. 140, § 129B",
Does the state have a minimum age requirement for possessing a rifle or shotgun?,RI,1993,All,1,R.I. Gen. Laws § 11-47-33,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,ME,1993,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,HI,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AK,1994,All,1,Alaska Stat. § 11.61.220(a)(3),An unemancipated minor under the age of 16 is prohibited from possessing a firearm without the consent of the parent or guardian of the minor.
Does the state have a minimum age requirement for possessing a rifle or shotgun?,OR,1994,All,1,Or. Rev. Stat. § 166.250,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WA,1994,All,1,Wash. Rev. Code § 9.41.040; Wash. Rev. Code § 9.41.042,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,CA,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NV,1994,All,1,Nev. Rev. Stat. § 202.300(1),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,ID,1994,All,1,Idaho Code § 18-3302E(1),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,UT,1994,All,1,Utah Code § 76-10-509,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AZ,1994,All,1,Ariz. Rev. Stat. § 13-3111(A),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MT,1994,All,0,,"Montana law prohibits a parent or guardian from allowing a child under 14 years to carry or use any firearms in public, subject to limited exceptions.  Mont. Code § 45-8-344."
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WY,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NM,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,CO,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,ND,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,SD,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NE,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,TX,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,KS,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,OK,1994,All,1,"Okla. Stat. tit. 21, § 1273",
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MN,1994,All,1,Minn. Stat. § 97B.021(a),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,IA,1994,All,0,,"State law bars transfers to people under 18, but there is no possession prohibition. Iowa Code § 724.22."
Does the state have a minimum age requirement for possessing a rifle or shotgun?,LA,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AR,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MO,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MS,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WI,1994,All,1,Wis. Stat. § 29.304; Wis. Stat. § 948.60(3)(c),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,IL,1994,All,1,430 Ill. Comp. Stat 65/4(a)(2)(i); 430 Ill. Comp. Stat. 65/8(a),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AL,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,TN,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,IN,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,KY,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MI,1994,All,1,Mich. Comp. Laws § 750.223; Mich. Comp. Laws § 750.234f,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,GA,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,OH,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,FL,1994,All,1,Fla. Stat. § 790.22(3),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WV,1994,All,1,W. Va. Code § 61-7-8,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,SC,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NC,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,PA,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,VA,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MD,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,DC,1994,All,1,D.C. Code § 22-3207; D.C. Code § 22-4507,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NY,1994,All,1,N.Y. Penal Law § 265.05,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,DE,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NJ,1994,All,1,N.J. Stat. § 2C:58-6.1,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,CT,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,VT,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NH,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MA,1994,All,1,"Mass. Gen. Laws ch. 140, § 129B",
Does the state have a minimum age requirement for possessing a rifle or shotgun?,RI,1994,All,1,R.I. Gen. Laws § 11-47-33,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,ME,1994,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,HI,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AK,1995,All,1,Alaska Stat. § 11.61.220(a)(3),An unemancipated minor under the age of 16 is prohibited from possessing a firearm without the consent of the parent or guardian of the minor.
Does the state have a minimum age requirement for possessing a rifle or shotgun?,OR,1995,All,1,Or. Rev. Stat. § 166.250,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WA,1995,All,1,Wash. Rev. Code § 9.41.040; Wash. Rev. Code § 9.41.042,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,CA,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NV,1995,All,1,Nev. Rev. Stat. § 202.300(1),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,ID,1995,All,1,Idaho Code § 18-3302E(1),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,UT,1995,All,1,Utah Code § 76-10-509,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AZ,1995,All,1,Ariz. Rev. Stat. § 13-3111(A),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MT,1995,All,0,,"Montana law prohibits a parent or guardian from allowing a child under 14 years to carry or use any firearms in public, subject to limited exceptions.  Mont. Code § 45-8-344."
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WY,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NM,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,CO,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,ND,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,SD,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NE,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,TX,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,KS,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,OK,1995,All,1,"Okla. Stat. tit. 21, § 1273",
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MN,1995,All,1,Minn. Stat. § 97B.021(a),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,IA,1995,All,0,,"State law bars transfers to people under 18, but there is no possession prohibition. Iowa Code § 724.22."
Does the state have a minimum age requirement for possessing a rifle or shotgun?,LA,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AR,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MO,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MS,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WI,1995,All,1,Wis. Stat. § 29.304; Wis. Stat. § 948.60(3)(c),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,IL,1995,All,1,430 Ill. Comp. Stat 65/4(a)(2)(i); 430 Ill. Comp. Stat. 65/8(a),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AL,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,TN,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,IN,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,KY,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MI,1995,All,1,Mich. Comp. Laws § 750.223; Mich. Comp. Laws § 750.234f,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,GA,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,OH,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,FL,1995,All,1,Fla. Stat. § 790.22(3),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WV,1995,All,1,W. Va. Code § 61-7-8,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,SC,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NC,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,PA,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,VA,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MD,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,DC,1995,All,1,D.C. Code § 22-3207; D.C. Code § 22-4507,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NY,1995,All,1,N.Y. Penal Law § 265.05,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,DE,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NJ,1995,All,1,N.J. Stat. § 2C:58-6.1,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,CT,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,VT,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NH,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MA,1995,All,1,"Mass. Gen. Laws ch. 140, § 129B",
Does the state have a minimum age requirement for possessing a rifle or shotgun?,RI,1995,All,1,R.I. Gen. Laws § 11-47-33,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,ME,1995,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,HI,1996,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AK,1996,All,1,Alaska Stat. § 11.61.220(a)(3),An unemancipated minor under the age of 16 is prohibited from possessing a firearm without the consent of the parent or guardian of the minor.
Does the state have a minimum age requirement for possessing a rifle or shotgun?,OR,1996,All,1,Or. Rev. Stat. § 166.250,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WA,1996,All,1,Wash. Rev. Code § 9.41.040; Wash. Rev. Code § 9.41.042,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,CA,1996,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NV,1996,All,1,Nev. Rev. Stat. § 202.300(1),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,ID,1996,All,1,Idaho Code § 18-3302E(1),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,UT,1996,All,1,Utah Code § 76-10-509,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,AZ,1996,All,1,Ariz. Rev. Stat. § 13-3111(A),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MT,1996,All,0,,"Montana law prohibits a parent or guardian from allowing a child under 14 years to carry or use any firearms in public, subject to limited exceptions.  Mont. Code § 45-8-344."
Does the state have a minimum age requirement for possessing a rifle or shotgun?,WY,1996,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NM,1996,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,CO,1996,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,ND,1996,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,SD,1996,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,NE,1996,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,TX,1996,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,KS,1996,All,0,,
Does the state have a minimum age requirement for possessing a rifle or shotgun?,OK,1996,All,1,"Okla. Stat. tit. 21, § 1273",
Does the state have a minimum age requirement for possessing a rifle or shotgun?,MN,1996,All,1,Minn. Stat. § 97B.021(a),
Does the state have a minimum age requirement for possessing a rifle or shotgun?,IA,1996,All,0,,"State law bars transfers to people under 18, but there is no possession prohibition. Iowa Code § 724.22."
Does the state have a minimum age requirement for possessing a rifle or shotgun?,LA,1996,All,0,,
