question,state,year,applies to,response,citations,cautions
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,HI,1991,All,1,Haw. Rev. Stat. § 134-2(d),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AK,1991,All,1,Alaska Stat. § 11.61.220(a)(3),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,OR,1991,All,1,Or. Rev. Stat. § 166.470,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WA,1991,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,CA,1991,All,1,Cal. Penal Code § 12072,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NV,1991,All,1,Nev. Rev. Stat. § 202.310(1),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,ID,1991,All,1,Idaho Code § 18-3302A,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,UT,1991,All,1,Utah Code § 76-10-509,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AZ,1991,All,1,Ariz. Rev. Stat. § 13-3109(A),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MT,1991,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WY,1991,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NM,1991,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,CO,1991,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,ND,1991,All,1,N.D. Cent. Code § 62.1-03-02,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,SD,1991,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NE,1991,All,1,Neb. Rev. Stat. § 69-2403,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,TX,1991,All,1,Tex. Penal Code § 46.07(a)(2),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,KS,1991,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,OK,1991,All,1,"Okla. Stat. tit. 21, § 1273",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MN,1991,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,IA,1991,All,1,Iowa Code § 724.15(1)(a),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,LA,1991,All,1,La. Rev. Stat. § 14:91(A),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AR,1991,All,1,Ark. Code § 5-73-109,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MO,1991,All,1,Mo. Rev. Stat. § 571.060,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MS,1991,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WI,1991,All,1,Wis. Stat. § 948.60,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,IL,1991,All,1,"Ill. Rev. Stat., Ch. 38, para. 24-3",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AL,1991,All,1,Ala. Code § 13A-11-76; Ala. Code § 13A-11-57,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,TN,1991,All,1,Tenn. Code § 39-17-1303(a)(1),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,IN,1991,All,1,Ind. Code § 35-47-2-7,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,KY,1991,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MI,1991,All,1,Mich. Comp. Laws § 28.422,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,GA,1991,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,OH,1991,All,1,Ohio Rev. Code § 2923.21,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,FL,1991,All,1,Fla. Stat. § 790.18,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WV,1991,All,1,W. Va. Code § 61-7-8,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,SC,1991,All,1,S.C. Code § 16-23-30,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NC,1991,All,1,N.C. Gen. Stat. § 4-315,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,PA,1991,All,1,18 Pa. Cons. Stat. § 6302,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,VA,1991,All,1,Va. Code § 18.2-309,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MD,1991,All,1,"Md. Code, art. 27, § 445",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,DC,1991,All,1,D.C. Code § 22-3207,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NY,1991,All,1,N.Y. Penal Law § 265.05,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,DE,1991,All,1,"Del. Code tit. 24, § 903",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NJ,1991,All,1,N.J. Stat. § 2C:58-6.1; N.J. Stat. § 2C:58-3,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,CT,1991,All,1,Conn. Gen. Stat. § 29-34,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,VT,1991,All,1,"Vt. Stat. tit. 13, § 4007",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NH,1991,All,1,N.H. Rev. Stat. § 159:12,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MA,1991,All,1,"Mass. Gen. Laws ch. 140, § 130; Mass. Gen. Laws ch. 140, § 131E",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,RI,1991,All,1,R.I. Gen. Laws § 11-47-37,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,ME,1991,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,HI,1992,All,1,Haw. Rev. Stat. § 134-2(d),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AK,1992,All,1,Alaska Stat. § 11.61.210(a)(6),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,OR,1992,All,1,Or. Rev. Stat. § 166.470,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WA,1992,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,CA,1992,All,1,Cal. Penal Code § 12072,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NV,1992,All,1,Nev. Rev. Stat. § 202.310(1),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,ID,1992,All,1,Idaho Code § 18-3302A,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,UT,1992,All,1,Utah Code § 76-10-509,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AZ,1992,All,1,Ariz. Rev. Stat. § 13-3109(A),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MT,1992,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WY,1992,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NM,1992,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,CO,1992,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,ND,1992,All,1,N.D. Cent. Code § 62.1-03-02,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,SD,1992,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NE,1992,All,1,Neb. Rev. Stat. § 69-2403,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,TX,1992,All,1,Tex. Penal Code § 46.07(a)(2),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,KS,1992,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,OK,1992,All,1,"Okla. Stat. tit. 21, § 1273",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MN,1992,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,IA,1992,All,1,Iowa Code § 724.15(1)(a),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,LA,1992,All,1,La. Rev. Stat. § 14:91(A),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AR,1992,All,1,Ark. Code § 5-73-109,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MO,1992,All,1,Mo. Rev. Stat. § 571.060,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MS,1992,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WI,1992,All,1,Wis. Stat. § 948.60,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,IL,1992,All,1,"Ill. Rev. Stat., Ch. 38, para. 24-3",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AL,1992,All,1,Ala. Code § 13A-11-76; Ala. Code § 13A-11-57,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,TN,1992,All,1,Tenn. Code § 39-17-1303(a)(1),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,IN,1992,All,1,Ind. Code § 35-47-2-7,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,KY,1992,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MI,1992,All,1,Mich. Comp. Laws § 28.422,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,GA,1992,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,OH,1992,All,1,Ohio Rev. Code § 2923.21,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,FL,1992,All,1,Fla. Stat. § 790.18,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WV,1992,All,1,W. Va. Code § 61-7-8,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,SC,1992,All,1,S.C. Code § 16-23-30,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NC,1992,All,1,N.C. Gen. Stat. § 4-315,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,PA,1992,All,1,18 Pa. Cons. Stat. § 6302,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,VA,1992,All,1,Va. Code § 18.2-309,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MD,1992,All,1,"Md. Code, art. 27, § 445",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,DC,1992,All,1,D.C. Code § 22-3207,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NY,1992,All,1,N.Y. Penal Law § 265.16,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,DE,1992,All,1,"Del. Code tit. 24, § 903",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NJ,1992,All,1,N.J. Stat. § 2C:58-6.1; N.J. Stat. § 2C:58-3,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,CT,1992,All,1,Conn. Gen. Stat. § 29-34,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,VT,1992,All,1,"Vt. Stat. tit. 13, § 4007",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NH,1992,All,1,N.H. Rev. Stat. § 159:12,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MA,1992,All,1,"Mass. Gen. Laws ch. 140, § 130; Mass. Gen. Laws ch. 140, § 131E",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,RI,1992,All,1,R.I. Gen. Laws § 11-47-37,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,ME,1992,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,HI,1993,All,1,Haw. Rev. Stat. § 134-2(d),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AK,1993,All,1,Alaska Stat. § 11.61.210(a)(6),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,OR,1993,All,1,Or. Rev. Stat. § 166.470,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WA,1993,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,CA,1993,All,1,Cal. Penal Code § 12072,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NV,1993,All,1,Nev. Rev. Stat. § 202.310(1),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,ID,1993,All,1,Idaho Code § 18-3302A,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,UT,1993,All,1,Utah Code § 76-10-509.9,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AZ,1993,All,1,Ariz. Rev. Stat. § 13-3109(A),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MT,1993,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WY,1993,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NM,1993,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,CO,1993,All,1,Colo. Rev. Stat. § 18-12-108.7(1)(a),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,ND,1993,All,1,N.D. Cent. Code § 62.1-03-02,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,SD,1993,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NE,1993,All,1,Neb. Rev. Stat. § 69-2403,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,TX,1993,All,1,Tex. Penal Code § 46.07(a)(2),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,KS,1993,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,OK,1993,All,1,"Okla. Stat. tit. 21, § 1273",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MN,1993,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,IA,1993,All,1,Iowa Code § 724.15(1)(a),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,LA,1993,All,1,La. Rev. Stat. § 14:91(A),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AR,1993,All,1,Ark. Code § 5-73-109,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MO,1993,All,1,Mo. Rev. Stat. § 571.060,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MS,1993,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WI,1993,All,1,Wis. Stat. § 948.60,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,IL,1993,All,1,720 Ill. Comp. Stat. 5/24-3(A)(a),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AL,1993,All,1,Ala. Code § 13A-11-76; Ala. Code § 13A-11-57,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,TN,1993,All,1,Tenn. Code § 39-17-1303(a)(1),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,IN,1993,All,1,Ind. Code § 35-47-2-7,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,KY,1993,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MI,1993,All,1,Mich. Comp. Laws § 750.223,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,GA,1993,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,OH,1993,All,1,Ohio Rev. Code § 2923.21,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,FL,1993,All,1,Fla. Stat. § 790.18,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WV,1993,All,1,W. Va. Code § 61-7-8,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,SC,1993,All,1,S.C. Code § 16-23-30,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NC,1993,All,1,N.C. Gen. Stat. § 4-315,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,PA,1993,All,1,18 Pa. Cons. Stat. § 6302,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,VA,1993,All,1,Va. Code § 18.2-309,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MD,1993,All,1,"Md. Code, art. 27, § 445",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,DC,1993,All,1,D.C. Code § 22-3207,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NY,1993,All,1,N.Y. Penal Law § 265.16,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,DE,1993,All,1,"Del. Code tit. 24, § 903",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NJ,1993,All,1,N.J. Stat. § 2C:58-6.1; N.J. Stat. § 2C:58-3,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,CT,1993,All,1,Conn. Gen. Stat. § 29-34,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,VT,1993,All,1,"Vt. Stat. tit. 13, § 4007",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NH,1993,All,1,N.H. Rev. Stat. § 159:12,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MA,1993,All,1,"Mass. Gen. Laws ch. 140, § 130; Mass. Gen. Laws ch. 140, § 131E",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,RI,1993,All,1,R.I. Gen. Laws § 11-47-37,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,ME,1993,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,HI,1994,All,1,Haw. Rev. Stat. § 134-2(d),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AK,1994,All,1,Alaska Stat. § 11.61.210(a)(6),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,OR,1994,All,1,Or. Rev. Stat. § 166.470,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WA,1994,All,1,Wash. Rev. Code § 9.41.080; Wash. Rev. Code § 9.41.040,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,CA,1994,All,1,Cal. Penal Code § 12072,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NV,1994,All,1,Nev. Rev. Stat. § 202.310(1),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,ID,1994,All,1,Idaho Code § 18-3302A,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,UT,1994,All,1,Utah Code § 76-10-509.9,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AZ,1994,All,1,Ariz. Rev. Stat. § 13-3109(A),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MT,1994,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WY,1994,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NM,1994,All,1,N.M. Stat. § 30-7-2.2(A),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,CO,1994,All,1,Colo. Rev. Stat. § 18-12-108.7(1)(a),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,ND,1994,All,1,N.D. Cent. Code § 62.1-03-02,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,SD,1994,All,1,S.D. Codified Laws § 23-7-44,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NE,1994,All,1,Neb. Rev. Stat. § 69-2403,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,TX,1994,All,1,Tex. Penal Code § 46.06(a)(2),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,KS,1994,All,1,Kan. Stat. § 21-4204a(a),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,OK,1994,All,1,"Okla. Stat. tit. 21, § 1273",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MN,1994,All,1,Minn. Stat. § 624.7132(Subd. 15)(b)(1),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,IA,1994,All,1,Iowa Code § 724.15(1)(a),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,LA,1994,All,1,La. Rev. Stat. § 14:91(A),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AR,1994,All,1,Ark. Code § 5-73-109,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MO,1994,All,1,Mo. Rev. Stat. § 571.060,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MS,1994,All,1,Miss. Code § 97-37-13,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WI,1994,All,1,Wis. Stat. § 948.60,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,IL,1994,All,1,720 Ill. Comp. Stat. 5/24-3(A)(a),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AL,1994,All,1,Ala. Code § 13A-11-76; Ala. Code § 13A-11-57,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,TN,1994,All,1,Tenn. Code § 39-17-1303(a)(1),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,IN,1994,All,1,Ind. Code § 35-47-2-7,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,KY,1994,All,1,Ky. Rev. Stat. § 527.100,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MI,1994,All,1,Mich. Comp. Laws § 750.223,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,GA,1994,All,1,Ga. Code § 16-11-132,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,OH,1994,All,1,Ohio Rev. Code § 2923.21,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,FL,1994,All,1,Fla. Stat. § 790.18,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WV,1994,All,1,W. Va. Code § 61-7-8,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,SC,1994,All,1,S.C. Code § 16-23-30,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NC,1994,All,1,N.C. Gen. Stat. § 4-315,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,PA,1994,All,1,18 Pa. Cons. Stat. § 6302,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,VA,1994,All,1,Va. Code § 18.2-309,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MD,1994,All,1,"Md. Code, art. 27, § 445",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,DC,1994,All,1,D.C. Code § 22-3207,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NY,1994,All,1,N.Y. Penal Law § 265.16,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,DE,1994,All,1,"Del. Code tit. 24, § 903",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NJ,1994,All,1,N.J. Stat. § 2C:58-6.1; N.J. Stat. § 2C:58-3,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,CT,1994,All,1,Conn. Gen. Stat. § 29-34,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,VT,1994,All,1,"Vt. Stat. tit. 13, § 4007",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NH,1994,All,1,N.H. Rev. Stat. § 159:12,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MA,1994,All,1,"Mass. Gen. Laws ch. 140, § 130; Mass. Gen. Laws ch. 140, § 131E",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,RI,1994,All,1,R.I. Gen. Laws § 11-47-37,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,ME,1994,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,HI,1995,All,1,Haw. Rev. Stat. § 134-2(d),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AK,1995,All,1,Alaska Stat. § 11.61.210(a)(6),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,OR,1995,All,1,Or. Rev. Stat. § 166.470,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WA,1995,All,1,Wash. Rev. Code § 9.41.080; Wash. Rev. Code § 9.41.040,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,CA,1995,All,1,Cal. Penal Code § 12072,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NV,1995,All,1,Nev. Rev. Stat. § 202.310(1),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,ID,1995,All,1,Idaho Code § 18-3302A,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,UT,1995,All,1,Utah Code § 76-10-509.9,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AZ,1995,All,1,Ariz. Rev. Stat. § 13-3109(A),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MT,1995,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,WY,1995,All,0,,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NM,1995,All,1,N.M. Stat. § 30-7-2.2(A),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,CO,1995,All,1,Colo. Rev. Stat. § 18-12-108.7(1)(a),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,ND,1995,All,1,N.D. Cent. Code § 62.1-03-02,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,SD,1995,All,1,S.D. Codified Laws § 23-7-44,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,NE,1995,All,1,Neb. Rev. Stat. § 69-2403,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,TX,1995,All,1,Tex. Penal Code § 46.06(a)(2),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,KS,1995,All,1,Kan. Stat. § 21-4204a(a),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,OK,1995,All,1,"Okla. Stat. tit. 21, § 1273",
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MN,1995,All,1,Minn. Stat. § 624.7132(Subd. 15)(b)(1),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,IA,1995,All,1,Iowa Code § 724.15(1)(a),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,LA,1995,All,1,La. Rev. Stat. § 14:91(A),
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,AR,1995,All,1,Ark. Code § 5-73-109,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MO,1995,All,1,Mo. Rev. Stat. § 571.060,
Does the state have a minimum age requirement for purchasing a handgun from a federally licensed dealer?,MS,1995,All,1,Miss. Code § 97-37-13,
