question,state,year,applies to,response,citations,cautions
Does state law prohibit any people from having firearms based on other criminal history?,KS,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,OK,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MN,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IA,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IA,2019,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,LA,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AR,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MO,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MS,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,WI,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IL,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AL,2019,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AL,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,TN,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IN,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,KY,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MI,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MI,2019,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,GA,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,OH,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,FL,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,WV,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,SC,2019,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,SC,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NC,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NC,2019,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,PA,1997,All,Yes,"18 Pa. Cons. Stat. § 6105(c)(7), (8)","A juvenile who is adjudicated delinquent is prohibited from possessing a firearm for 15 years or until the age of 30, whichever is earlier, if the offense for which the juvenile is adjudicated is one for which conviction of an adult would prohibit firearm possession, or is one of certain violent offenses."
Does state law prohibit any people from having firearms based on other criminal history?,VA,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MD,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,DC,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NY,2017,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NY,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,DE,1997,All,Yes,"Del. Code tit. 11, § 1448(a)(4)","Any person who, as a juvenile, has been adjudicated as delinquent for conduct which, if committed by an adult, would constitute a felony, unless and until that person has reached his 25th birthday."
Does state law prohibit any people from having firearms based on other criminal history?,NJ,2012,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NJ,2012,Purchase,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,CT,2019,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CT,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CT,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,VT,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NH,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MA,1997,Handgun possession,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,MA,1997,Long gun possession,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,RI,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,ME,1997,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,HI,2019,Possession,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,HI,2004,Purchase,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,AK,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,OR,1998,All,Yes,Or. Rev. Stat. § 166.250,"A person who (i)  While a minor, was found to be within the jurisdiction of the juvenile court for having committed an act which, if committed by an adult, would constitute a felony or a misdemeanor involving violence, as defined in ORS 166.470; and (ii)  Was discharged from the jurisdiction of the juvenile court within four years prior to being charged under this section."
Does state law prohibit any people from having firearms based on other criminal history?,WA,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CA,1998,All,Yes,"Cal. Penal Code § 12021(d), (e)","A person who committed certain offenses as a juvenile and is adjudged a ward of the juvenile court, is prohibited from possessing a firearm until the age of 30 years."
Does state law prohibit any people from having firearms based on other criminal history?,NV,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,ID,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,UT,1999,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,UT,1999,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AZ,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MT,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,WY,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NM,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CO,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,ND,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,SD,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NE,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,TX,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,KS,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,OK,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MN,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IA,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IA,2019,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,LA,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AR,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MO,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MS,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,WI,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IL,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AL,2019,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AL,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,TN,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IN,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,KY,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MI,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MI,2019,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,GA,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,OH,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,FL,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,WV,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,SC,2019,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,SC,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NC,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NC,2019,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,PA,1998,All,Yes,"18 Pa. Cons. Stat. § 6105(c)(7), (8)","A juvenile who is adjudicated delinquent is prohibited from possessing a firearm for 15 years or until the age of 30, whichever is earlier, if the offense for which the juvenile is adjudicated is one for which conviction of an adult would prohibit firearm possession, or is one of certain violent offenses."
Does state law prohibit any people from having firearms based on other criminal history?,VA,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MD,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,DC,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NY,2017,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NY,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,DE,1998,All,Yes,"Del. Code tit. 11, § 1448(a)(4)","Any person who, as a juvenile, has been adjudicated as delinquent for conduct which, if committed by an adult, would constitute a felony, unless and until that person has reached his 25th birthday."
Does state law prohibit any people from having firearms based on other criminal history?,NJ,2012,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NJ,2012,Purchase,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,CT,2019,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CT,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CT,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,VT,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NH,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MA,2019,Handgun possession,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,MA,2019,Long gun possession,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,RI,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,ME,1998,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,HI,2019,Possession,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,HI,2004,Purchase,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,AK,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,OR,1999,All,Yes,Or. Rev. Stat. § 166.250,"A person who (i)  While a minor, was found to be within the jurisdiction of the juvenile court for having committed an act which, if committed by an adult, would constitute a felony or a misdemeanor involving violence, as defined in ORS 166.470; and (ii)  Was discharged from the jurisdiction of the juvenile court within four years prior to being charged under this section."
Does state law prohibit any people from having firearms based on other criminal history?,WA,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CA,1999,All,Yes,"Cal. Penal Code § 12021(d), (e)","A person who committed certain offenses as a juvenile and is adjudged a ward of the juvenile court, is prohibited from possessing a firearm until the age of 30 years."
Does state law prohibit any people from having firearms based on other criminal history?,NV,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,ID,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,UT,1999,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,UT,1999,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AZ,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MT,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,WY,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NM,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CO,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,ND,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,SD,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NE,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,TX,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,KS,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,OK,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MN,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IA,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IA,2019,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,LA,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AR,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MO,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MS,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,WI,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IL,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AL,2019,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AL,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,TN,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IN,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,KY,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MI,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MI,2019,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,GA,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,OH,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,FL,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,WV,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,SC,2019,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,SC,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NC,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NC,2019,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,PA,1999,All,Yes,"18 Pa. Cons. Stat. § 6105(c)(7), (8)","A juvenile who is adjudicated delinquent is prohibited from possessing a firearm for 15 years or until the age of 30, whichever is earlier, if the offense for which the juvenile is adjudicated is one for which conviction of an adult would prohibit firearm possession, or is one of certain violent offenses."
Does state law prohibit any people from having firearms based on other criminal history?,VA,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MD,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,DC,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NY,2017,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NY,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,DE,1999,All,Yes,"Del. Code tit. 11, § 1448(a)(4)","Any person who, as a juvenile, has been adjudicated as delinquent for conduct which, if committed by an adult, would constitute a felony, unless and until that person has reached his 25th birthday."
Does state law prohibit any people from having firearms based on other criminal history?,NJ,2012,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NJ,2012,Purchase,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,CT,2019,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CT,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CT,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,VT,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NH,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MA,2019,Handgun possession,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,MA,2019,Long gun possession,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,RI,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,ME,1999,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,HI,2019,Possession,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,HI,2004,Purchase,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,AK,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,OR,2000,All,Yes,Or. Rev. Stat. § 166.250,"A person who (i)  While a minor, was found to be within the jurisdiction of the juvenile court for having committed an act which, if committed by an adult, would constitute a felony or a misdemeanor involving violence, as defined in ORS 166.470; and (ii)  Was discharged from the jurisdiction of the juvenile court within four years prior to being charged under this section."
Does state law prohibit any people from having firearms based on other criminal history?,WA,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CA,2000,All,Yes,"Cal. Penal Code § 12021(d), (e)","A person who committed certain offenses as a juvenile and is adjudged a ward of the juvenile court, is prohibited from possessing a firearm until the age of 30 years."
Does state law prohibit any people from having firearms based on other criminal history?,NV,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,ID,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,UT,2000,All,Yes,Utah Code § 76-10-503(1)(a)(iv); Utah Code § 76-10-503(1)(b)(ii),"A person is prohibited from possessing a firearm if the person, within the last 10 years, has been adjudicated delinquent for an offense which if committed by an adult would have been a violent felony or within the last seven years has been adjudicated delinquent for an offense which if committed by an adult would have been a felony."
Does state law prohibit any people from having firearms based on other criminal history?,AZ,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MT,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,WY,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NM,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CO,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,ND,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,SD,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NE,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,TX,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,KS,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,OK,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MN,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IA,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IA,2019,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,LA,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AR,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MO,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MS,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,WI,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IL,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AL,2019,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AL,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,TN,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IN,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,KY,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MI,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MI,2019,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,GA,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,OH,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,FL,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,WV,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,SC,2019,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,SC,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NC,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NC,2019,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,PA,2000,All,Yes,"18 Pa. Cons. Stat. § 6105(c)(7), (8)","A juvenile who is adjudicated delinquent is prohibited from possessing a firearm for 15 years or until the age of 30, whichever is earlier, if the offense for which the juvenile is adjudicated is one for which conviction of an adult would prohibit firearm possession, or is one of certain violent offenses."
Does state law prohibit any people from having firearms based on other criminal history?,VA,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MD,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,DC,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NY,2017,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NY,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,DE,2000,All,Yes,"Del. Code tit. 11, § 1448(a)(4)","Any person who, as a juvenile, has been adjudicated as delinquent for conduct which, if committed by an adult, would constitute a felony, unless and until that person has reached his 25th birthday."
Does state law prohibit any people from having firearms based on other criminal history?,NJ,2012,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NJ,2012,Purchase,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,CT,2019,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CT,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CT,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,VT,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NH,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MA,2019,Handgun possession,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,MA,2019,Long gun possession,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,RI,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,ME,2000,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,HI,2019,Possession,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,HI,2004,Purchase,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,AK,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,OR,2001,All,Yes,Or. Rev. Stat. § 166.250,"A person who (i)  While a minor, was found to be within the jurisdiction of the juvenile court for having committed an act which, if committed by an adult, would constitute a felony or a misdemeanor involving violence, as defined in ORS 166.470; and (ii)  Was discharged from the jurisdiction of the juvenile court within four years prior to being charged under this section."
Does state law prohibit any people from having firearms based on other criminal history?,WA,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CA,2001,All,Yes,"Cal. Penal Code § 12021(d), (e)","A person who committed certain offenses as a juvenile and is adjudged a ward of the juvenile court, is prohibited from possessing a firearm until the age of 30 years."
Does state law prohibit any people from having firearms based on other criminal history?,NV,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,ID,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,UT,2001,All,Yes,Utah Code § 76-10-503(1)(a)(iv); Utah Code § 76-10-503(1)(b)(ii),"A person is prohibited from possessing a firearm if the person, within the last 10 years, has been adjudicated delinquent for an offense which if committed by an adult would have been a violent felony or within the last seven years has been adjudicated delinquent for an offense which if committed by an adult would have been a felony."
Does state law prohibit any people from having firearms based on other criminal history?,AZ,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MT,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,WY,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NM,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CO,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,ND,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,SD,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NE,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,TX,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,KS,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,OK,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MN,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IA,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IA,2019,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,LA,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AR,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MO,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MS,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,WI,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IL,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AL,2019,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,AL,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,TN,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,IN,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,KY,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MI,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MI,2019,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,GA,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,OH,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,FL,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,WV,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,SC,2019,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,SC,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NC,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NC,2019,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,PA,2001,All,Yes,"18 Pa. Cons. Stat. § 6105(c)(7), (8)","A juvenile who is adjudicated delinquent is prohibited from possessing a firearm for 15 years or until the age of 30, whichever is earlier, if the offense for which the juvenile is adjudicated is one for which conviction of an adult would prohibit firearm possession, or is one of certain violent offenses."
Does state law prohibit any people from having firearms based on other criminal history?,VA,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MD,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,DC,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NY,2017,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NY,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,DE,2001,All,Yes,"Del. Code tit. 11, § 1448(a)(4)","Any person who, as a juvenile, has been adjudicated as delinquent for conduct which, if committed by an adult, would constitute a felony, unless and until that person has reached his 25th birthday."
Does state law prohibit any people from having firearms based on other criminal history?,NJ,2012,Possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NJ,2012,Purchase,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,CT,2019,Handgun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CT,2019,Handgun purchase,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CT,2019,Long gun possession,No,,
Does state law prohibit any people from having firearms based on other criminal history?,VT,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,NH,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,MA,2019,Handgun possession,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,MA,2019,Long gun possession,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,RI,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,ME,2001,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,HI,2019,Possession,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,HI,2004,Purchase,Yes,,
Does state law prohibit any people from having firearms based on other criminal history?,AK,2002,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,OR,2002,All,Yes,Or. Rev. Stat. § 166.250,"A person who (i)  While a minor, was found to be within the jurisdiction of the juvenile court for having committed an act which, if committed by an adult, would constitute a felony or a misdemeanor involving violence, as defined in ORS 166.470; and (ii)  Was discharged from the jurisdiction of the juvenile court within four years prior to being charged under this section."
Does state law prohibit any people from having firearms based on other criminal history?,WA,2002,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,CA,2002,All,Yes,"Cal. Penal Code § 12021(d), (e)","A person who committed certain offenses as a juvenile and is adjudged a ward of the juvenile court, is prohibited from possessing a firearm until the age of 30 years."
Does state law prohibit any people from having firearms based on other criminal history?,NV,2002,All,No,,
Does state law prohibit any people from having firearms based on other criminal history?,ID,2002,All,No,,
