question,state,year,applies to,response,citations,cautions
Does the state allow the concealed carry of handguns in public?,AL,1991,All,Yes,Ala. Code § 13A-11-73,
Does the state allow the concealed carry of handguns in public?,TN,1991,All,Yes,Tenn. Code § 39-17-1315(b),
Does the state allow the concealed carry of handguns in public?,IN,1991,All,Yes,Ind. Code § 35-47-2-3,
Does the state allow the concealed carry of handguns in public?,KY,1991,All,No,,
Does the state allow the concealed carry of handguns in public?,MI,1991,All,Yes,Mich. Comp. Laws § 28.426,
Does the state allow the concealed carry of handguns in public?,GA,1991,All,Yes,Ga. Code § 16-11-129,
Does the state allow the concealed carry of handguns in public?,OH,1991,All,No,,
Does the state allow the concealed carry of handguns in public?,FL,1991,All,Yes,Fla. Stat. § 790.06,
Does the state allow the concealed carry of handguns in public?,WV,1991,All,Yes,W. Va. Code § 61-7-4,
Does the state allow the concealed carry of handguns in public?,SC,1991,All,Yes,S.C. Code § 23-31-120,
Does the state allow the concealed carry of handguns in public?,NC,1991,All,No,,
Does the state allow the concealed carry of handguns in public?,PA,1991,All,Yes,18 Pa. Cons. Stat. § 6106,
Does the state allow the concealed carry of handguns in public?,VA,1991,All,Yes,Va. Code § 18.2-308,
Does the state allow the concealed carry of handguns in public?,MD,1991,All,Yes,"Md. Code art. 27, § 36E(a)",
Does the state allow the concealed carry of handguns in public?,DC,1991,All,Yes,D.C. Code § 22-3206,
Does the state allow the concealed carry of handguns in public?,NY,1991,All,Yes,N.Y. Penal Law § 400.00(1),
Does the state allow the concealed carry of handguns in public?,DE,1991,All,Yes,"Del. Code tit. 11, § 1441",
Does the state allow the concealed carry of handguns in public?,NJ,1991,All,Yes,N.J. Stat. § 2C:58-4,
Does the state allow the concealed carry of handguns in public?,CT,1991,All,Yes,Conn. Gen. Stat. § 29-28,
Does the state allow the concealed carry of handguns in public?,VT,1991,All,Yes,,
Does the state allow the concealed carry of handguns in public?,NH,1991,All,Yes,N.H. Rev. Stat. § 159:6,
Does the state allow the concealed carry of handguns in public?,MA,1991,All,Yes,"Mass. Gen. Laws ch. 269, § 10(a)(2), Mass. Gen. Laws ch. 140, § 131",
Does the state allow the concealed carry of handguns in public?,RI,1991,All,Yes,R.I. Gen. Laws § 11-47-8; R.I. Gen. Laws § 11-47-11; R.I. Gen. Laws § 11-47-8,
Does the state allow the concealed carry of handguns in public?,ME,1991,All,Yes,Me. Rev. Stat. tit. 25 § 2001,
Does the state allow the concealed carry of handguns in public?,HI,1992,All,Yes,Haw. Rev. Stat. § 134-9(a),
Does the state allow the concealed carry of handguns in public?,AK,1992,All,No,,
Does the state allow the concealed carry of handguns in public?,OR,1992,All,Yes,Or. Rev. Stat. § 166.291,
Does the state allow the concealed carry of handguns in public?,WA,1992,All,Yes,Wash. Rev. Code § 9.41.070,
Does the state allow the concealed carry of handguns in public?,CA,1992,All,Yes,Cal. Penal Code § 12050,
Does the state allow the concealed carry of handguns in public?,NV,1992,All,Yes,Nev. Rev. Stat. § 202.350(4),
Does the state allow the concealed carry of handguns in public?,ID,1992,All,Yes,Idaho Code § 18-3302,
Does the state allow the concealed carry of handguns in public?,UT,1992,All,Yes,Utah Code § 76-10-513,
Does the state allow the concealed carry of handguns in public?,AZ,1992,All,No,,
Does the state allow the concealed carry of handguns in public?,MT,1992,All,Yes,Mont. Code § 45-8-321,
Does the state allow the concealed carry of handguns in public?,WY,1992,All,Yes,Wyo. Stat. § 6-8-104,
Does the state allow the concealed carry of handguns in public?,NM,1992,All,No,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does the state allow the concealed carry of handguns in public?,CO,1992,All,Yes,Colo. Rev. Stat. § 18-12-105.1,
Does the state allow the concealed carry of handguns in public?,ND,1992,All,Yes,N.D. Cent. Code § 62.1-04-03,
Does the state allow the concealed carry of handguns in public?,SD,1992,All,Yes,S.D. Codified Laws § 23-7-7,
Does the state allow the concealed carry of handguns in public?,NE,1992,All,No,,
Does the state allow the concealed carry of handguns in public?,TX,1992,All,No,,
Does the state allow the concealed carry of handguns in public?,KS,1992,All,No,,
Does the state allow the concealed carry of handguns in public?,OK,1992,All,No,,
Does the state allow the concealed carry of handguns in public?,MN,1992,All,Yes,Minn. Stat. § 624.714,
Does the state allow the concealed carry of handguns in public?,IA,1992,All,Yes,Iowa Code § 724.11,
Does the state allow the concealed carry of handguns in public?,LA,1992,All,Yes,La. Rev. Stat. § 40:1379.1,
Does the state allow the concealed carry of handguns in public?,AR,1992,All,No,,
Does the state allow the concealed carry of handguns in public?,MO,1992,All,No,,
Does the state allow the concealed carry of handguns in public?,MS,1992,All,Yes,Miss. Code § 45-9-101,
Does the state allow the concealed carry of handguns in public?,WI,1992,All,No,,
Does the state allow the concealed carry of handguns in public?,IL,1992,All,No,,
Does the state allow the concealed carry of handguns in public?,AL,1992,All,Yes,Ala. Code § 13A-11-73,
Does the state allow the concealed carry of handguns in public?,TN,1992,All,Yes,Tenn. Code § 39-17-1315(b),
Does the state allow the concealed carry of handguns in public?,IN,1992,All,Yes,Ind. Code § 35-47-2-3,
Does the state allow the concealed carry of handguns in public?,KY,1992,All,No,,
Does the state allow the concealed carry of handguns in public?,MI,1992,All,Yes,Mich. Comp. Laws § 28.426,
Does the state allow the concealed carry of handguns in public?,GA,1992,All,Yes,Ga. Code § 16-11-129,
Does the state allow the concealed carry of handguns in public?,OH,1992,All,No,,
Does the state allow the concealed carry of handguns in public?,FL,1992,All,Yes,Fla. Stat. § 790.06,
Does the state allow the concealed carry of handguns in public?,WV,1992,All,Yes,W. Va. Code § 61-7-4,
Does the state allow the concealed carry of handguns in public?,SC,1992,All,Yes,S.C. Code § 23-31-120,
Does the state allow the concealed carry of handguns in public?,NC,1992,All,No,,
Does the state allow the concealed carry of handguns in public?,PA,1992,All,Yes,18 Pa. Cons. Stat. § 6106,
Does the state allow the concealed carry of handguns in public?,VA,1992,All,Yes,Va. Code § 18.2-308,
Does the state allow the concealed carry of handguns in public?,MD,1992,All,Yes,"Md. Code art. 27, § 36E(a)",
Does the state allow the concealed carry of handguns in public?,DC,1992,All,Yes,D.C. Code § 22-3206,
Does the state allow the concealed carry of handguns in public?,NY,1992,All,Yes,N.Y. Penal Law § 400.00(1),
Does the state allow the concealed carry of handguns in public?,DE,1992,All,Yes,"Del. Code tit. 11, § 1441",
Does the state allow the concealed carry of handguns in public?,NJ,1992,All,Yes,N.J. Stat. § 2C:58-4,
Does the state allow the concealed carry of handguns in public?,CT,1992,All,Yes,Conn. Gen. Stat. § 29-28,
Does the state allow the concealed carry of handguns in public?,VT,1992,All,Yes,,
Does the state allow the concealed carry of handguns in public?,NH,1992,All,Yes,N.H. Rev. Stat. § 159:6,
Does the state allow the concealed carry of handguns in public?,MA,1992,All,Yes,"Mass. Gen. Laws ch. 269, § 10(a)(2), Mass. Gen. Laws ch. 140, § 131",
Does the state allow the concealed carry of handguns in public?,RI,1992,All,Yes,R.I. Gen. Laws § 11-47-8; R.I. Gen. Laws § 11-47-11; R.I. Gen. Laws § 11-47-8,
Does the state allow the concealed carry of handguns in public?,ME,1992,All,Yes,Me. Rev. Stat. tit. 25 § 2001,
Does the state allow the concealed carry of handguns in public?,HI,1993,All,Yes,Haw. Rev. Stat. § 134-9(a),
Does the state allow the concealed carry of handguns in public?,AK,1993,All,No,,
Does the state allow the concealed carry of handguns in public?,OR,1993,All,Yes,Or. Rev. Stat. § 166.291,
Does the state allow the concealed carry of handguns in public?,WA,1993,All,Yes,Wash. Rev. Code § 9.41.070,
Does the state allow the concealed carry of handguns in public?,CA,1993,All,Yes,Cal. Penal Code § 12050,
Does the state allow the concealed carry of handguns in public?,NV,1993,All,Yes,Nev. Rev. Stat. § 202.350(4),
Does the state allow the concealed carry of handguns in public?,ID,1993,All,Yes,Idaho Code § 18-3302,
Does the state allow the concealed carry of handguns in public?,UT,1993,All,Yes,Utah Code § 53-5-704,
Does the state allow the concealed carry of handguns in public?,AZ,1993,All,No,,
Does the state allow the concealed carry of handguns in public?,MT,1993,All,Yes,Mont. Code § 45-8-321,
Does the state allow the concealed carry of handguns in public?,WY,1993,All,Yes,Wyo. Stat. § 6-8-104,
Does the state allow the concealed carry of handguns in public?,NM,1993,All,No,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does the state allow the concealed carry of handguns in public?,CO,1993,All,Yes,Colo. Rev. Stat. § 18-12-105.1,
Does the state allow the concealed carry of handguns in public?,ND,1993,All,Yes,N.D. Cent. Code § 62.1-04-03,
Does the state allow the concealed carry of handguns in public?,SD,1993,All,Yes,S.D. Codified Laws § 23-7-7,
Does the state allow the concealed carry of handguns in public?,NE,1993,All,No,,
Does the state allow the concealed carry of handguns in public?,TX,1993,All,No,,
Does the state allow the concealed carry of handguns in public?,KS,1993,All,No,,
Does the state allow the concealed carry of handguns in public?,OK,1993,All,No,,
Does the state allow the concealed carry of handguns in public?,MN,1993,All,Yes,Minn. Stat. § 624.714,
Does the state allow the concealed carry of handguns in public?,IA,1993,All,Yes,Iowa Code § 724.11,
Does the state allow the concealed carry of handguns in public?,LA,1993,All,Yes,La. Rev. Stat. § 40:1379.1,
Does the state allow the concealed carry of handguns in public?,AR,1993,All,No,,
Does the state allow the concealed carry of handguns in public?,MO,1993,All,No,,
Does the state allow the concealed carry of handguns in public?,MS,1993,All,Yes,Miss. Code § 45-9-101,
Does the state allow the concealed carry of handguns in public?,WI,1993,All,No,,
Does the state allow the concealed carry of handguns in public?,IL,1993,All,No,,
Does the state allow the concealed carry of handguns in public?,AL,1993,All,Yes,Ala. Code § 13A-11-73,
Does the state allow the concealed carry of handguns in public?,TN,1993,All,Yes,Tenn. Code § 39-17-1315(b),
Does the state allow the concealed carry of handguns in public?,IN,1993,All,Yes,Ind. Code § 35-47-2-3,
Does the state allow the concealed carry of handguns in public?,KY,1993,All,No,,
Does the state allow the concealed carry of handguns in public?,MI,1993,All,Yes,Mich. Comp. Laws § 28.426,
Does the state allow the concealed carry of handguns in public?,GA,1993,All,Yes,Ga. Code § 16-11-129,
Does the state allow the concealed carry of handguns in public?,OH,1993,All,No,,
Does the state allow the concealed carry of handguns in public?,FL,1993,All,Yes,Fla. Stat. § 790.06,
Does the state allow the concealed carry of handguns in public?,WV,1993,All,Yes,W. Va. Code § 61-7-4,
Does the state allow the concealed carry of handguns in public?,SC,1993,All,Yes,S.C. Code § 23-31-120,
Does the state allow the concealed carry of handguns in public?,NC,1993,All,No,,
Does the state allow the concealed carry of handguns in public?,PA,1993,All,Yes,18 Pa. Cons. Stat. § 6106,
Does the state allow the concealed carry of handguns in public?,VA,1993,All,Yes,Va. Code § 18.2-308,
Does the state allow the concealed carry of handguns in public?,MD,1993,All,Yes,"Md. Code art. 27, § 36E(a)",
Does the state allow the concealed carry of handguns in public?,DC,1993,All,Yes,D.C. Code § 22-3206,
Does the state allow the concealed carry of handguns in public?,NY,1993,All,Yes,N.Y. Penal Law § 400.00(1),
Does the state allow the concealed carry of handguns in public?,DE,1993,All,Yes,"Del. Code tit. 11, § 1441",
Does the state allow the concealed carry of handguns in public?,NJ,1993,All,Yes,N.J. Stat. § 2C:58-4,
Does the state allow the concealed carry of handguns in public?,CT,1993,All,Yes,Conn. Gen. Stat. § 29-28,
Does the state allow the concealed carry of handguns in public?,VT,1993,All,Yes,,
Does the state allow the concealed carry of handguns in public?,NH,1993,All,Yes,N.H. Rev. Stat. § 159:6,
Does the state allow the concealed carry of handguns in public?,MA,1993,All,Yes,"Mass. Gen. Laws ch. 269, § 10(a)(2), Mass. Gen. Laws ch. 140, § 131",
Does the state allow the concealed carry of handguns in public?,RI,1993,All,Yes,R.I. Gen. Laws § 11-47-8; R.I. Gen. Laws § 11-47-11; R.I. Gen. Laws § 11-47-8,
Does the state allow the concealed carry of handguns in public?,ME,1993,All,Yes,Me. Rev. Stat. tit. 25 § 2001,
Does the state allow the concealed carry of handguns in public?,HI,1994,All,Yes,Haw. Rev. Stat. § 134-9(a),
Does the state allow the concealed carry of handguns in public?,AK,1994,All,Yes,Alaska Stat. §18.65.700(a),"Concealed carry was not allowed until October 1, 1994, but the Department of Public Safety had authority to begin issuing permits starting on May 28, 1994."
Does the state allow the concealed carry of handguns in public?,OR,1994,All,Yes,Or. Rev. Stat. § 166.291,
Does the state allow the concealed carry of handguns in public?,WA,1994,All,Yes,Wash. Rev. Code § 9.41.070,
Does the state allow the concealed carry of handguns in public?,CA,1994,All,Yes,Cal. Penal Code § 12050,
Does the state allow the concealed carry of handguns in public?,NV,1994,All,Yes,Nev. Rev. Stat. § 202.350(4),
Does the state allow the concealed carry of handguns in public?,ID,1994,All,Yes,Idaho Code § 18-3302,
Does the state allow the concealed carry of handguns in public?,UT,1994,All,Yes,Utah Code § 53-5-704,
Does the state allow the concealed carry of handguns in public?,AZ,1994,All,Yes,Ariz. Rev. Stat. § 13-3112,
Does the state allow the concealed carry of handguns in public?,MT,1994,All,Yes,Mont. Code § 45-8-321,
Does the state allow the concealed carry of handguns in public?,WY,1994,All,Yes,Wyo. Stat. § 6-8-104,
Does the state allow the concealed carry of handguns in public?,NM,1994,All,No,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does the state allow the concealed carry of handguns in public?,CO,1994,All,Yes,Colo. Rev. Stat. § 18-12-105.1,
Does the state allow the concealed carry of handguns in public?,ND,1994,All,Yes,N.D. Cent. Code § 62.1-04-03,
Does the state allow the concealed carry of handguns in public?,SD,1994,All,Yes,S.D. Codified Laws § 23-7-7,
Does the state allow the concealed carry of handguns in public?,NE,1994,All,No,,
Does the state allow the concealed carry of handguns in public?,TX,1994,All,No,,
Does the state allow the concealed carry of handguns in public?,KS,1994,All,No,,
Does the state allow the concealed carry of handguns in public?,OK,1994,All,No,,
Does the state allow the concealed carry of handguns in public?,MN,1994,All,Yes,Minn. Stat. § 624.714,
Does the state allow the concealed carry of handguns in public?,IA,1994,All,Yes,Iowa Code § 724.11,
Does the state allow the concealed carry of handguns in public?,LA,1994,All,Yes,La. Rev. Stat. § 40:1379.1,
Does the state allow the concealed carry of handguns in public?,AR,1994,All,No,,
Does the state allow the concealed carry of handguns in public?,MO,1994,All,No,,
Does the state allow the concealed carry of handguns in public?,MS,1994,All,Yes,Miss. Code § 45-9-101,
Does the state allow the concealed carry of handguns in public?,WI,1994,All,No,,
Does the state allow the concealed carry of handguns in public?,IL,1994,All,No,,
Does the state allow the concealed carry of handguns in public?,AL,1994,All,Yes,Ala. Code § 13A-11-73,
Does the state allow the concealed carry of handguns in public?,TN,1994,All,Yes,Tenn. Code § 39-17-1315(b),
Does the state allow the concealed carry of handguns in public?,IN,1994,All,Yes,Ind. Code § 35-47-2-3,
Does the state allow the concealed carry of handguns in public?,KY,1994,All,No,,
Does the state allow the concealed carry of handguns in public?,MI,1994,All,Yes,Mich. Comp. Laws § 28.426,
Does the state allow the concealed carry of handguns in public?,GA,1994,All,Yes,Ga. Code § 16-11-129,
Does the state allow the concealed carry of handguns in public?,OH,1994,All,No,,
Does the state allow the concealed carry of handguns in public?,FL,1994,All,Yes,Fla. Stat. § 790.06,
Does the state allow the concealed carry of handguns in public?,WV,1994,All,Yes,W. Va. Code § 61-7-4,
Does the state allow the concealed carry of handguns in public?,SC,1994,All,Yes,S.C. Code § 23-31-120,
Does the state allow the concealed carry of handguns in public?,NC,1994,All,No,,
Does the state allow the concealed carry of handguns in public?,PA,1994,All,Yes,18 Pa. Cons. Stat. § 6106,
Does the state allow the concealed carry of handguns in public?,VA,1994,All,Yes,Va. Code § 18.2-308,
Does the state allow the concealed carry of handguns in public?,MD,1994,All,Yes,"Md. Code art. 27, § 36E(a)",
Does the state allow the concealed carry of handguns in public?,DC,1994,All,Yes,D.C. Code § 22-3206,
Does the state allow the concealed carry of handguns in public?,NY,1994,All,Yes,N.Y. Penal Law § 400.00(1),
Does the state allow the concealed carry of handguns in public?,DE,1994,All,Yes,"Del. Code tit. 11, § 1441",
Does the state allow the concealed carry of handguns in public?,NJ,1994,All,Yes,N.J. Stat. § 2C:58-4,
Does the state allow the concealed carry of handguns in public?,CT,1994,All,Yes,Conn. Gen. Stat. § 29-28,
Does the state allow the concealed carry of handguns in public?,VT,1994,All,Yes,,
Does the state allow the concealed carry of handguns in public?,NH,1994,All,Yes,N.H. Rev. Stat. § 159:6,
Does the state allow the concealed carry of handguns in public?,MA,1994,All,Yes,"Mass. Gen. Laws ch. 269, § 10(a)(2), Mass. Gen. Laws ch. 140, § 131",
Does the state allow the concealed carry of handguns in public?,RI,1994,All,Yes,R.I. Gen. Laws § 11-47-8; R.I. Gen. Laws § 11-47-11; R.I. Gen. Laws § 11-47-8,
Does the state allow the concealed carry of handguns in public?,ME,1994,All,Yes,Me. Rev. Stat. tit. 25 § 2001,
Does the state allow the concealed carry of handguns in public?,HI,1995,All,Yes,Haw. Rev. Stat. § 134-9(a),
Does the state allow the concealed carry of handguns in public?,AK,1995,All,Yes,Alaska Stat. §18.65.700(a),"Concealed carry was not allowed until October 1, 1994, but the Department of Public Safety had authority to begin issuing permits starting on May 28, 1994."
Does the state allow the concealed carry of handguns in public?,OR,1995,All,Yes,Or. Rev. Stat. § 166.291,
Does the state allow the concealed carry of handguns in public?,WA,1995,All,Yes,Wash. Rev. Code § 9.41.070,
Does the state allow the concealed carry of handguns in public?,CA,1995,All,Yes,Cal. Penal Code § 12050,
Does the state allow the concealed carry of handguns in public?,NV,1995,All,Yes,Nev. Rev. Stat. § 202.3657,
Does the state allow the concealed carry of handguns in public?,ID,1995,All,Yes,Idaho Code § 18-3302,
Does the state allow the concealed carry of handguns in public?,UT,1995,All,Yes,Utah Code § 53-5-704,
Does the state allow the concealed carry of handguns in public?,AZ,1995,All,Yes,Ariz. Rev. Stat. § 13-3112,
Does the state allow the concealed carry of handguns in public?,MT,1995,All,Yes,Mont. Code § 45-8-321,
Does the state allow the concealed carry of handguns in public?,WY,1995,All,Yes,Wyo. Stat. § 6-8-104,
Does the state allow the concealed carry of handguns in public?,NM,1995,All,No,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does the state allow the concealed carry of handguns in public?,CO,1995,All,Yes,Colo. Rev. Stat. § 18-12-105.1,
Does the state allow the concealed carry of handguns in public?,ND,1995,All,Yes,N.D. Cent. Code § 62.1-04-03,
Does the state allow the concealed carry of handguns in public?,SD,1995,All,Yes,S.D. Codified Laws § 23-7-7,
Does the state allow the concealed carry of handguns in public?,NE,1995,All,No,,
Does the state allow the concealed carry of handguns in public?,TX,1995,All,Yes,Tex. Civ. Stat. Art. 4413(29ee),
Does the state allow the concealed carry of handguns in public?,KS,1995,All,No,,
Does the state allow the concealed carry of handguns in public?,OK,1995,All,Yes,Okla. Stat. tit. 21 § 1290.3,
Does the state allow the concealed carry of handguns in public?,MN,1995,All,Yes,Minn. Stat. § 624.714,
Does the state allow the concealed carry of handguns in public?,IA,1995,All,Yes,Iowa Code § 724.11,
Does the state allow the concealed carry of handguns in public?,LA,1995,All,Yes,La. Rev. Stat. § 40:1379.1,
Does the state allow the concealed carry of handguns in public?,AR,1995,All,Yes,Ark. Code § 5-73-302(a); Ark. Code § 5-73-120,
Does the state allow the concealed carry of handguns in public?,MO,1995,All,No,,
Does the state allow the concealed carry of handguns in public?,MS,1995,All,Yes,Miss. Code § 45-9-101,
Does the state allow the concealed carry of handguns in public?,WI,1995,All,No,,
Does the state allow the concealed carry of handguns in public?,IL,1995,All,No,,
Does the state allow the concealed carry of handguns in public?,AL,1995,All,Yes,Ala. Code § 13A-11-73,
Does the state allow the concealed carry of handguns in public?,TN,1995,All,Yes,Tenn. Code § 39-17-1315(b),
Does the state allow the concealed carry of handguns in public?,IN,1995,All,Yes,Ind. Code § 35-47-2-3,
Does the state allow the concealed carry of handguns in public?,KY,1995,All,No,,
Does the state allow the concealed carry of handguns in public?,MI,1995,All,Yes,Mich. Comp. Laws § 28.426,
Does the state allow the concealed carry of handguns in public?,GA,1995,All,Yes,Ga. Code § 16-11-129,
Does the state allow the concealed carry of handguns in public?,OH,1995,All,No,,
Does the state allow the concealed carry of handguns in public?,FL,1995,All,Yes,Fla. Stat. § 790.06,
Does the state allow the concealed carry of handguns in public?,WV,1995,All,Yes,W. Va. Code § 61-7-4,
Does the state allow the concealed carry of handguns in public?,SC,1995,All,Yes,S.C. Code § 23-31-120,
Does the state allow the concealed carry of handguns in public?,NC,1995,All,Yes,N.C. Gen. Stat. § 14-415.11,
Does the state allow the concealed carry of handguns in public?,PA,1995,All,Yes,18 Pa. Cons. Stat. § 6106,
Does the state allow the concealed carry of handguns in public?,VA,1995,All,Yes,Va. Code § 18.2-308,
Does the state allow the concealed carry of handguns in public?,MD,1995,All,Yes,"Md. Code art. 27, § 36E(a)",
Does the state allow the concealed carry of handguns in public?,DC,1995,All,Yes,D.C. Code § 22-3206,
Does the state allow the concealed carry of handguns in public?,NY,1995,All,Yes,N.Y. Penal Law § 400.00(1),
Does the state allow the concealed carry of handguns in public?,DE,1995,All,Yes,"Del. Code tit. 11, § 1441",
Does the state allow the concealed carry of handguns in public?,NJ,1995,All,Yes,N.J. Stat. § 2C:58-4,
Does the state allow the concealed carry of handguns in public?,CT,1995,All,Yes,Conn. Gen. Stat. § 29-28,
Does the state allow the concealed carry of handguns in public?,VT,1995,All,Yes,,
Does the state allow the concealed carry of handguns in public?,NH,1995,All,Yes,N.H. Rev. Stat. § 159:6,
Does the state allow the concealed carry of handguns in public?,MA,1995,All,Yes,"Mass. Gen. Laws ch. 269, § 10(a)(2), Mass. Gen. Laws ch. 140, § 131",
Does the state allow the concealed carry of handguns in public?,RI,1995,All,Yes,R.I. Gen. Laws § 11-47-8; R.I. Gen. Laws § 11-47-11; R.I. Gen. Laws § 11-47-8,
Does the state allow the concealed carry of handguns in public?,ME,1995,All,Yes,Me. Rev. Stat. tit. 25 § 2001,
Does the state allow the concealed carry of handguns in public?,HI,1996,All,Yes,Haw. Rev. Stat. § 134-9(a),
Does the state allow the concealed carry of handguns in public?,AK,1996,All,Yes,Alaska Stat. §18.65.700(a),"Concealed carry was not allowed until October 1, 1994, but the Department of Public Safety had authority to begin issuing permits starting on May 28, 1994."
Does the state allow the concealed carry of handguns in public?,OR,1996,All,Yes,Or. Rev. Stat. § 166.291,
Does the state allow the concealed carry of handguns in public?,WA,1996,All,Yes,Wash. Rev. Code § 9.41.070,
Does the state allow the concealed carry of handguns in public?,CA,1996,All,Yes,Cal. Penal Code § 12050,
Does the state allow the concealed carry of handguns in public?,NV,1996,All,Yes,Nev. Rev. Stat. § 202.3657,
Does the state allow the concealed carry of handguns in public?,ID,1996,All,Yes,Idaho Code § 18-3302,
Does the state allow the concealed carry of handguns in public?,UT,1996,All,Yes,Utah Code § 53-5-704,
Does the state allow the concealed carry of handguns in public?,AZ,1996,All,Yes,Ariz. Rev. Stat. § 13-3112,
Does the state allow the concealed carry of handguns in public?,MT,1996,All,Yes,Mont. Code § 45-8-321,
Does the state allow the concealed carry of handguns in public?,WY,1996,All,Yes,Wyo. Stat. § 6-8-104,
Does the state allow the concealed carry of handguns in public?,NM,1996,All,No,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does the state allow the concealed carry of handguns in public?,CO,1996,All,Yes,Colo. Rev. Stat. § 18-12-105.1,
Does the state allow the concealed carry of handguns in public?,ND,1996,All,Yes,N.D. Cent. Code § 62.1-04-03,
Does the state allow the concealed carry of handguns in public?,SD,1996,All,Yes,S.D. Codified Laws § 23-7-7,
Does the state allow the concealed carry of handguns in public?,NE,1996,All,No,,
Does the state allow the concealed carry of handguns in public?,TX,1996,All,Yes,Tex. Civ. Stat. Art. 4413(29ee),
Does the state allow the concealed carry of handguns in public?,KS,1996,All,No,,
Does the state allow the concealed carry of handguns in public?,OK,1996,All,Yes,Okla. Stat. tit. 21 § 1290.3,
Does the state allow the concealed carry of handguns in public?,MN,1996,All,Yes,Minn. Stat. § 624.714,
Does the state allow the concealed carry of handguns in public?,IA,1996,All,Yes,Iowa Code § 724.11,
Does the state allow the concealed carry of handguns in public?,LA,1996,All,Yes,La. Rev. Stat. § 40:1379.3,
Does the state allow the concealed carry of handguns in public?,AR,1996,All,Yes,Ark. Code § 5-73-302(a); Ark. Code § 5-73-120,
Does the state allow the concealed carry of handguns in public?,MO,1996,All,No,,
Does the state allow the concealed carry of handguns in public?,MS,1996,All,Yes,Miss. Code § 45-9-101,
Does the state allow the concealed carry of handguns in public?,WI,1996,All,No,,
Does the state allow the concealed carry of handguns in public?,IL,1996,All,No,,
