question,state,year,applies to,response,citations,cautions
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,TN,1991,All,1 year,Tenn. Code § 39-17-1315(b),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,IN,1991,All,4 years,Ind. Code § 35-47-2-4,Lifetime permits are also available.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,KY,1991,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MI,1991,All,3 years,Mich. Comp. Laws § 28.426(6),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,GA,1991,All,5 years,Ga. Code § 16-11-129,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,OH,1991,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,FL,1991,All,3 years,Fla. Stat. § 790.06,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,WV,1991,All,5 years,W. Va. Code § 61-7-4,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,SC,1991,All,2 years,S.C. Code § 23-31-120(B),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NC,1991,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,PA,1991,All,5 years,18 Pa. Cons. Stat. § 6109,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,VA,1991,All,2 years,Va. Code § 18.2-308,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MD,1991,All,2 years,"Md. Code art. 27, § 36E(c)","The permit expires on the last day of the holder's birth month following two years after its issuance. The permit may be renewed, upon application and payment of the renewal fee, for successive periods of three years each."
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,DC,1991,All,1 year,D.C. Code § 22-3206,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NY,1991,All,Other,N.Y. Penal Law § 400.00(10),"In New York City and Nassau and Suffolk Counties, a permit is valid for up to 3 years. Outside of New York City, Nassau County, and Suffolk County, a permit is valid indefinitely unless otherwise revoked. NY CLS Penal § 400.00(10)."
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,DE,1991,All,1 year,"Del. Code tit. 11, § 1441(a)(5)",
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NJ,1991,All,2 years,N.J. Stat. § 2C:58-4(a),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,CT,1991,All,5 years,Conn. Gen. Stat. § 29-30,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,VT,1991,All,N/A,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NH,1991,All,2 years,N.H. Rev. Stat. § 159:6,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MA,1991,All,5 years,"Mass. Gen. Laws ch. 140, § 131",
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,RI,1991,All,2 years,R.I. Gen. Laws § 11-47-12; R.I. Gen. Laws § 11-47-11,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,ME,1991,All,3 years,Me. Rev. Stat. tit. 25 § 2003(8),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,HI,1992,All,1 year,Haw. Rev. Stat. § 134-9,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,AK,1992,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,OR,1992,All,2 years,Or. Rev. Stat. § 166.292,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,WA,1992,All,4 years,Wash. Rev. Code § 9.41.070,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,CA,1992,All,1 year,Cal. Penal Code § 12050(a),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NV,1992,All,No renewal required,Nev. Rev. Stat. § 202.350,Permit renewal is not required.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,ID,1992,All,4 years,Idaho Code § 18-3302,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,UT,1992,All,2 years,Utah Code § 76-10-513,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,AZ,1992,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MT,1992,All,4 years,Mont. Code § 45-8-321,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,WY,1992,All,3 years,Wyo. Stat. § 6-8-104,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NM,1992,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,CO,1992,All,No renewal required,,Permit renewal is not required.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,ND,1992,All,3 years,N.D. Cent. Code § 62.1-04-03,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,SD,1992,All,4 years,S.D. Codified Laws § 23-7-8.2,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NE,1992,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,TX,1992,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,KS,1992,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,OK,1992,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MN,1992,All,1 year,Minn. Stat. § 624.714,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,IA,1992,All,1 year,Iowa Code § 724.7(1),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,LA,1992,All,1 year,La. Rev. Stat. § 40:1379.1(I),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,AR,1992,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MO,1992,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MS,1992,All,5 years,Miss. Code § 45-9-101,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,WI,1992,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,IL,1992,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,AL,1992,All,Other,Ala. Code § 13A-11-75,Not more than one year from date of issue.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,TN,1992,All,1 year,Tenn. Code § 39-17-1315(b),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,IN,1992,All,4 years,Ind. Code § 35-47-2-4,Lifetime permits are also available.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,KY,1992,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MI,1992,All,3 years,Mich. Comp. Laws § 28.426(6),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,GA,1992,All,5 years,Ga. Code § 16-11-129,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,OH,1992,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,FL,1992,All,3 years,Fla. Stat. § 790.06,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,WV,1992,All,5 years,W. Va. Code § 61-7-4,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,SC,1992,All,2 years,S.C. Code § 23-31-120(B),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NC,1992,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,PA,1992,All,5 years,18 Pa. Cons. Stat. § 6109,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,VA,1992,All,2 years,Va. Code § 18.2-308,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MD,1992,All,2 years,"Md. Code art. 27, § 36E(c)","The permit expires on the last day of the holder's birth month following two years after its issuance. The permit may be renewed, upon application and payment of the renewal fee, for successive periods of three years each."
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,DC,1992,All,1 year,D.C. Code § 22-3206,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NY,1992,All,Other,N.Y. Penal Law § 400.00(10),"In New York City and Nassau and Suffolk Counties, a permit is valid for up to 3 years. Outside of New York City, Nassau County, and Suffolk County, a permit is valid indefinitely unless otherwise revoked. NY CLS Penal § 400.00(10)."
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,DE,1992,All,2 years,"Del. Code tit. 11, § 1441(a)(5)",The initial permit expires after 2 years. A renewed permit expires after 3 years.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NJ,1992,All,2 years,N.J. Stat. § 2C:58-4(a),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,CT,1992,All,5 years,Conn. Gen. Stat. § 29-30,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,VT,1992,All,N/A,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NH,1992,All,2 years,N.H. Rev. Stat. § 159:6,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MA,1992,All,5 years,"Mass. Gen. Laws ch. 140, § 131",
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,RI,1992,All,2 years,R.I. Gen. Laws § 11-47-12; R.I. Gen. Laws § 11-47-11,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,ME,1992,All,4 years,Me. Rev. Stat. tit. 25 § 2003(8),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,HI,1993,All,1 year,Haw. Rev. Stat. § 134-9,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,AK,1993,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,OR,1993,All,2 years,Or. Rev. Stat. § 166.292,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,WA,1993,All,4 years,Wash. Rev. Code § 9.41.070,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,CA,1993,All,1 year,Cal. Penal Code § 12050(a),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NV,1993,All,No renewal required,Nev. Rev. Stat. § 202.350,Permit renewal is not required.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,ID,1993,All,4 years,Idaho Code § 18-3302,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,UT,1993,All,2 years,Utah Code § 53-5-704,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,AZ,1993,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MT,1993,All,4 years,Mont. Code § 45-8-321,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,WY,1993,All,3 years,Wyo. Stat. § 6-8-104,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NM,1993,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,CO,1993,All,No renewal required,,Permit renewal is not required.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,ND,1993,All,3 years,N.D. Cent. Code § 62.1-04-03,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,SD,1993,All,4 years,S.D. Codified Laws § 23-7-8.2,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NE,1993,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,TX,1993,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,KS,1993,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,OK,1993,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MN,1993,All,1 year,Minn. Stat. § 624.714,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,IA,1993,All,1 year,Iowa Code § 724.7(1),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,LA,1993,All,1 year,La. Rev. Stat. § 40:1379.1(I),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,AR,1993,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MO,1993,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MS,1993,All,5 years,Miss. Code § 45-9-101,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,WI,1993,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,IL,1993,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,AL,1993,All,Other,Ala. Code § 13A-11-75,Not more than one year from date of issue.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,TN,1993,All,1 year,Tenn. Code § 39-17-1315(b),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,IN,1993,All,4 years,Ind. Code § 35-47-2-4,Lifetime permits are also available.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,KY,1993,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MI,1993,All,3 years,Mich. Comp. Laws § 28.426(6),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,GA,1993,All,5 years,Ga. Code § 16-11-129,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,OH,1993,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,FL,1993,All,3 years,Fla. Stat. § 790.06,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,WV,1993,All,5 years,W. Va. Code § 61-7-4,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,SC,1993,All,2 years,S.C. Code § 23-31-120(B),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NC,1993,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,PA,1993,All,5 years,18 Pa. Cons. Stat. § 6109,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,VA,1993,All,2 years,Va. Code § 18.2-308,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MD,1993,All,2 years,"Md. Code art. 27, § 36E(c)","The permit expires on the last day of the holder's birth month following two years after its issuance. The permit may be renewed, upon application and payment of the renewal fee, for successive periods of three years each."
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,DC,1993,All,1 year,D.C. Code § 22-3206,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NY,1993,All,Other,N.Y. Penal Law § 400.00(10),"In New York City and Nassau and Suffolk Counties, a permit is valid for up to 3 years. Outside of New York City, Nassau County, and Suffolk County, a permit is valid indefinitely unless otherwise revoked. NY CLS Penal § 400.00(10)."
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,DE,1993,All,2 years,"Del. Code tit. 11, § 1441(a)(5)",The initial permit expires after 2 years. A renewed permit expires after 3 years.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NJ,1993,All,2 years,N.J. Stat. § 2C:58-4(a),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,CT,1993,All,5 years,Conn. Gen. Stat. § 29-30,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,VT,1993,All,N/A,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NH,1993,All,2 years,N.H. Rev. Stat. § 159:6,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MA,1993,All,5 years,"Mass. Gen. Laws ch. 140, § 131",
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,RI,1993,All,2 years,R.I. Gen. Laws § 11-47-12; R.I. Gen. Laws § 11-47-11,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,ME,1993,All,4 years,Me. Rev. Stat. tit. 25 § 2003(8),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,HI,1994,All,1 year,Haw. Rev. Stat. § 134-9,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,AK,1994,All,5 years,Alaska Stat. §18.65.700(d),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,OR,1994,All,4 years,Or. Rev. Stat. § 166.292,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,WA,1994,All,4 years,Wash. Rev. Code § 9.41.070,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,CA,1994,All,1 year,Cal. Penal Code § 12050(a),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NV,1994,All,No renewal required,Nev. Rev. Stat. § 202.350,Permit renewal is not required.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,ID,1994,All,4 years,Idaho Code § 18-3302,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,UT,1994,All,2 years,Utah Code § 53-5-704,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,AZ,1994,All,4 years,Ariz. Rev. Stat. § 13-3112(I),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MT,1994,All,4 years,Mont. Code § 45-8-321,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,WY,1994,All,5 years,Wyo. Stat. § 6-8-104,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NM,1994,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,CO,1994,All,No renewal required,,Permit renewal is not required.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,ND,1994,All,3 years,N.D. Cent. Code § 62.1-04-03,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,SD,1994,All,4 years,S.D. Codified Laws § 23-7-8.2,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,NE,1994,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,TX,1994,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,KS,1994,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,OK,1994,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MN,1994,All,1 year,Minn. Stat. § 624.714,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,IA,1994,All,1 year,Iowa Code § 724.7(1),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,LA,1994,All,1 year,La. Rev. Stat. § 40:1379.1(I),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,AR,1994,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MO,1994,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MS,1994,All,5 years,Miss. Code § 45-9-101,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,WI,1994,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,IL,1994,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,AL,1994,All,Other,Ala. Code § 13A-11-75,Not more than one year from date of issue.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,TN,1994,All,2 years,Tenn. Code § 39-17-1315(b),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,IN,1994,All,4 years,Ind. Code § 35-47-2-4,Lifetime permits are also available.
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,KY,1994,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,MI,1994,All,3 years,Mich. Comp. Laws § 28.426(6),
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,GA,1994,All,5 years,Ga. Code § 16-11-129,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,OH,1994,All,N/A,,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,FL,1994,All,3 years,Fla. Stat. § 790.06,
How long does a concealed carry permit last before it must be renewed (in states that require a permit to carry a concealed handgun in public)?,WV,1994,All,5 years,W. Va. Code § 61-7-4,
