question,state,year,applies to,response,citations,cautions
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,HI,1991,All,Yes,Haw. Rev. Stat. § 134-9(a),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AK,1991,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,OR,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WA,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,CA,1991,All,Yes,Cal. Penal Code § 12050(a),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NV,1991,All,Yes,Nev. Rev. Stat. § 202.350(4),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,ID,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,UT,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AZ,1991,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MT,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WY,1991,All,Yes,Wyo. Stat. § 6-8-104,"A county sheriff may issue permits to travelers, merchant police, private detectives or other persons whose work, vocation or profession requires them to carry a weapon and who the sheriff believes are qualified, taking into account the person's general reputation and previous criminal record."
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NM,1991,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,CO,1991,All,Yes,Colo. Rev. Stat. § 18-12-105.1,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,ND,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,SD,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NE,1991,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,TX,1991,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,KS,1991,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,OK,1991,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MN,1991,All,Yes,Minn. Stat. § 624.714(Subd. 6),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,IA,1991,All,Yes,Iowa Code § 724.7,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,LA,1991,All,Yes,La. Rev. Stat. § 40:1379.1(F)-(H),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AR,1991,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MO,1991,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MS,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WI,1991,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,IL,1991,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AL,1991,All,Yes,Ala. Code § 13A-11-75,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,TN,1991,All,Yes,Tenn. Code § 39-17-1315(b),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,IN,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,KY,1991,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MI,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,GA,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,OH,1991,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,FL,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WV,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,SC,1991,All,Yes,S.C. Code § 23-31-120,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NC,1991,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,PA,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,VA,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MD,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,DC,1991,All,Yes,D.C. Code § 22-3206,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NY,1991,All,Yes,N.Y. Penal Law § 400.00(1),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,DE,1991,All,Yes,"Del. Code tit. 11, § 1441",
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NJ,1991,All,Yes,N.J. Stat. § 2C:58-4,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,CT,1991,All,Yes,Conn. Gen. Stat. § 29-28(a),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,VT,1991,All,No,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NH,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MA,1991,All,Yes,"Mass. Gen. Laws ch. 140, § 131",
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,RI,1991,All,Yes,R.I. Gen. Laws § 11-47-18; R.I. Gen. Laws § 11-47-11,"The attorney general may issue a permit to a qualified applicant upon a proper showing of need. A local licensing authority shall issue a permit to carry if it appears that the applicant has good reason to fear injury to his or her person or property or has any other proper reason for carrying a pistol or revolver, and that he or she is a suitable person to be licensed."
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,ME,1991,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,HI,1992,All,Yes,Haw. Rev. Stat. § 134-9(a),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AK,1992,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,OR,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WA,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,CA,1992,All,Yes,Cal. Penal Code § 12050(a),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NV,1992,All,Yes,Nev. Rev. Stat. § 202.350(4),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,ID,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,UT,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AZ,1992,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MT,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WY,1992,All,Yes,Wyo. Stat. § 6-8-104,"A county sheriff may issue permits to travelers, merchant police, private detectives or other persons whose work, vocation or profession requires them to carry a weapon and who the sheriff believes are qualified, taking into account the person's general reputation and previous criminal record."
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NM,1992,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,CO,1992,All,Yes,Colo. Rev. Stat. § 18-12-105.1,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,ND,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,SD,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NE,1992,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,TX,1992,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,KS,1992,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,OK,1992,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MN,1992,All,Yes,Minn. Stat. § 624.714(Subd. 6),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,IA,1992,All,Yes,Iowa Code § 724.7,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,LA,1992,All,Yes,La. Rev. Stat. § 40:1379.1(F)-(H),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AR,1992,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MO,1992,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MS,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WI,1992,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,IL,1992,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AL,1992,All,Yes,Ala. Code § 13A-11-75,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,TN,1992,All,Yes,Tenn. Code § 39-17-1315(b),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,IN,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,KY,1992,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MI,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,GA,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,OH,1992,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,FL,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WV,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,SC,1992,All,Yes,S.C. Code § 23-31-120,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NC,1992,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,PA,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,VA,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MD,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,DC,1992,All,Yes,D.C. Code § 22-3206,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NY,1992,All,Yes,N.Y. Penal Law § 400.00(1),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,DE,1992,All,Yes,"Del. Code tit. 11, § 1441",
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NJ,1992,All,Yes,N.J. Stat. § 2C:58-4,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,CT,1992,All,Yes,Conn. Gen. Stat. § 29-28(a),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,VT,1992,All,No,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NH,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MA,1992,All,Yes,"Mass. Gen. Laws ch. 140, § 131",
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,RI,1992,All,Yes,R.I. Gen. Laws § 11-47-18; R.I. Gen. Laws § 11-47-11,"The attorney general may issue a permit to a qualified applicant upon a proper showing of need. A local licensing authority shall issue a permit to carry if it appears that the applicant has good reason to fear injury to his or her person or property or has any other proper reason for carrying a pistol or revolver, and that he or she is a suitable person to be licensed."
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,ME,1992,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,HI,1993,All,Yes,Haw. Rev. Stat. § 134-9(a),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AK,1993,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,OR,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WA,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,CA,1993,All,Yes,Cal. Penal Code § 12050(a),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NV,1993,All,Yes,Nev. Rev. Stat. § 202.350(4),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,ID,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,UT,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AZ,1993,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MT,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WY,1993,All,Yes,Wyo. Stat. § 6-8-104,"A county sheriff may issue permits to travelers, merchant police, private detectives or other persons whose work, vocation or profession requires them to carry a weapon and who the sheriff believes are qualified, taking into account the person's general reputation and previous criminal record."
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NM,1993,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,CO,1993,All,Yes,Colo. Rev. Stat. § 18-12-105.1,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,ND,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,SD,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NE,1993,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,TX,1993,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,KS,1993,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,OK,1993,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MN,1993,All,Yes,Minn. Stat. § 624.714(Subd. 6),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,IA,1993,All,Yes,Iowa Code § 724.7,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,LA,1993,All,Yes,La. Rev. Stat. § 40:1379.1(F)-(H),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AR,1993,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MO,1993,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MS,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WI,1993,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,IL,1993,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AL,1993,All,Yes,Ala. Code § 13A-11-75,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,TN,1993,All,Yes,Tenn. Code § 39-17-1315(b),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,IN,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,KY,1993,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MI,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,GA,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,OH,1993,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,FL,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WV,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,SC,1993,All,Yes,S.C. Code § 23-31-120,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NC,1993,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,PA,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,VA,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MD,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,DC,1993,All,Yes,D.C. Code § 22-3206,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NY,1993,All,Yes,N.Y. Penal Law § 400.00(1),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,DE,1993,All,Yes,"Del. Code tit. 11, § 1441",
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NJ,1993,All,Yes,N.J. Stat. § 2C:58-4,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,CT,1993,All,Yes,Conn. Gen. Stat. § 29-28(a),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,VT,1993,All,No,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NH,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MA,1993,All,Yes,"Mass. Gen. Laws ch. 140, § 131",
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,RI,1993,All,Yes,R.I. Gen. Laws § 11-47-18; R.I. Gen. Laws § 11-47-11,"The attorney general may issue a permit to a qualified applicant upon a proper showing of need. A local licensing authority shall issue a permit to carry if it appears that the applicant has good reason to fear injury to his or her person or property or has any other proper reason for carrying a pistol or revolver, and that he or she is a suitable person to be licensed."
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,ME,1993,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,HI,1994,All,Yes,Haw. Rev. Stat. § 134-9(a),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AK,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,OR,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WA,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,CA,1994,All,Yes,Cal. Penal Code § 12050(a),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NV,1994,All,Yes,Nev. Rev. Stat. § 202.350(4),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,ID,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,UT,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AZ,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MT,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WY,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NM,1994,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,CO,1994,All,Yes,Colo. Rev. Stat. § 18-12-105.1,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,ND,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,SD,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NE,1994,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,TX,1994,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,KS,1994,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,OK,1994,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MN,1994,All,Yes,Minn. Stat. § 624.714(Subd. 6),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,IA,1994,All,Yes,Iowa Code § 724.7,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,LA,1994,All,Yes,La. Rev. Stat. § 40:1379.1(F)-(H),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AR,1994,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MO,1994,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MS,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WI,1994,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,IL,1994,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AL,1994,All,Yes,Ala. Code § 13A-11-75,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,TN,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,IN,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,KY,1994,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MI,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,GA,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,OH,1994,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,FL,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WV,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,SC,1994,All,Yes,S.C. Code § 23-31-120,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NC,1994,All,N/A,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,PA,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,VA,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MD,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,DC,1994,All,Yes,D.C. Code § 22-3206,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NY,1994,All,Yes,N.Y. Penal Law § 400.00(1),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,DE,1994,All,Yes,"Del. Code tit. 11, § 1441",
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NJ,1994,All,Yes,N.J. Stat. § 2C:58-4,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,CT,1994,All,Yes,Conn. Gen. Stat. § 29-28(a),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,VT,1994,All,No,,Vermont does not issue a concealed carry permit and does not require a permit for a person to carry a concealed firearm in public.
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NH,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MA,1994,All,Yes,"Mass. Gen. Laws ch. 140, § 131",
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,RI,1994,All,Yes,R.I. Gen. Laws § 11-47-18; R.I. Gen. Laws § 11-47-11,"The attorney general may issue a permit to a qualified applicant upon a proper showing of need. A local licensing authority shall issue a permit to carry if it appears that the applicant has good reason to fear injury to his or her person or property or has any other proper reason for carrying a pistol or revolver, and that he or she is a suitable person to be licensed."
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,ME,1994,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,HI,1995,All,Yes,Haw. Rev. Stat. § 134-9(a),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AK,1995,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,OR,1995,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WA,1995,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,CA,1995,All,Yes,Cal. Penal Code § 12050(a),
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NV,1995,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,ID,1995,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,UT,1995,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,AZ,1995,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,MT,1995,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,WY,1995,All,No,,
Does law enforcement otherwise have the authority to prohibit a person from carrying a concealed gun at their discretion?,NM,1995,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
