question,state,year,applies to,response,citations,cautions
What is the minimum age to carry a concealed gun in public?,HI,1991,All,20,Haw. Rev. Stat. § 134-9(a),
What is the minimum age to carry a concealed gun in public?,AK,1991,All,N/A,,
What is the minimum age to carry a concealed gun in public?,OR,1991,All,21,Or. Rev. Stat. § 166.291,
What is the minimum age to carry a concealed gun in public?,WA,1991,All,21,Wash. Rev. Code § 9.41.070,
What is the minimum age to carry a concealed gun in public?,CA,1991,All,18,Cal. Penal Code § 12101(a),
What is the minimum age to carry a concealed gun in public?,NV,1991,All,18,Nev. Rev. Stat. § 202.300,
What is the minimum age to carry a concealed gun in public?,ID,1991,All,21,Idaho Code § 18-3302,"The sheriff may issue a license to carry to people between ages 18 and 21 if, in the judgment of the sheriff, the applicant warrants the issuance of the license.  Such issuance is subject to limitations which the issuing authority deems appropriate."
What is the minimum age to carry a concealed gun in public?,UT,1991,All,21,Utah Code § 76-10-513,
What is the minimum age to carry a concealed gun in public?,AZ,1991,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MT,1991,All,18,Mont. Code § 45-8-321(1),
What is the minimum age to carry a concealed gun in public?,WY,1991,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,NM,1991,All,N/A,,
What is the minimum age to carry a concealed gun in public?,CO,1991,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,ND,1991,All,18,N.D. Cent. Code § 62.1-04-03(1)(b),
What is the minimum age to carry a concealed gun in public?,SD,1991,All,18,S.D. Codified Laws § 23-7-7.1(1),
What is the minimum age to carry a concealed gun in public?,NE,1991,All,N/A,,
What is the minimum age to carry a concealed gun in public?,TX,1991,All,N/A,,
What is the minimum age to carry a concealed gun in public?,KS,1991,All,N/A,,
What is the minimum age to carry a concealed gun in public?,OK,1991,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MN,1991,All,18,Minn. Stat. § 624.713(Subd. 1)(1); Minn. Stat. § 624.714,
What is the minimum age to carry a concealed gun in public?,IA,1991,All,18,Iowa Code § 724.8(1),
What is the minimum age to carry a concealed gun in public?,LA,1991,All,18,,"Although state law does not specify a minimum age for a person to obtain a concealed carry permit, people under 18 years of age are prohibited from possessing firearms under federal law -- and therefore cannot get concealed carry permits."
What is the minimum age to carry a concealed gun in public?,AR,1991,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MO,1991,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MS,1991,All,21,Miss. Code § 45-9-101(2),
What is the minimum age to carry a concealed gun in public?,WI,1991,All,N/A,,
What is the minimum age to carry a concealed gun in public?,IL,1991,All,N/A,,
What is the minimum age to carry a concealed gun in public?,AL,1991,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,TN,1991,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,IN,1991,All,18,Ind. Code § 35-47-2-3,
What is the minimum age to carry a concealed gun in public?,KY,1991,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MI,1991,All,18,Mich. Comp. Laws § 28.426(1),
What is the minimum age to carry a concealed gun in public?,GA,1991,All,21,Ga. Code § 16-11-129(b)(1),
What is the minimum age to carry a concealed gun in public?,OH,1991,All,N/A,,
What is the minimum age to carry a concealed gun in public?,FL,1991,All,21,Fla. Stat. § 790.06,
What is the minimum age to carry a concealed gun in public?,WV,1991,All,18,W. Va. Code §§ 61-7-8; W. Va. Code § 61-7-4,
What is the minimum age to carry a concealed gun in public?,SC,1991,All,21,S.C. Code § 16-23-30,"Although state law does not specify a minimum age for a person to obtain a concealed carry permit, a person is prohibited from possessing a handgun if younger than 21 years old."
What is the minimum age to carry a concealed gun in public?,NC,1991,All,N/A,,
What is the minimum age to carry a concealed gun in public?,PA,1991,All,21,18 Pa. Cons. Stat. § 6109,
What is the minimum age to carry a concealed gun in public?,VA,1991,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,MD,1991,All,18,"Md. Code art. 27, § 36E(a)(1)",
What is the minimum age to carry a concealed gun in public?,DC,1991,All,21,D.C. Code § 6-2313(a),
What is the minimum age to carry a concealed gun in public?,NY,1991,All,21,N.Y. Penal Law § 400.00,
What is the minimum age to carry a concealed gun in public?,DE,1991,All,18,"Del. Code tit. 11, § 1441","An applicant must be ""of full age"" which means the applicant must be 18 or over. See Del. Code tit. 1, § 302(3)."
What is the minimum age to carry a concealed gun in public?,NJ,1991,All,18,N.J. Stat. § 2C:58-3; N.J. Stat. § 2C:58-4,
What is the minimum age to carry a concealed gun in public?,CT,1991,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,VT,1991,All,18,,"Although the state does not explicitly require a person to be a certain age to carry a concealed handgun in public, people under 18 are prohibited from having handguns under federal law -- and therefore cannot carry concealed handguns."
What is the minimum age to carry a concealed gun in public?,NH,1991,All,18,,"Although state law does not specify a minimum age for a person to obtain a concealed carry permit, people under 18 years of age are prohibited from possessing firearms under federal law -- and therefore cannot get concealed carry permits."
What is the minimum age to carry a concealed gun in public?,MA,1991,All,18,"Mass. Gen. Laws ch. 140, § 131",
What is the minimum age to carry a concealed gun in public?,RI,1991,All,21,R.I. Gen. Laws § 11-47-18; R.I. Gen. Laws § 11-47-11,
What is the minimum age to carry a concealed gun in public?,ME,1991,All,18,Me. Rev. Stat. tit. 25 § 2003(1)(A),
What is the minimum age to carry a concealed gun in public?,HI,1992,All,20,Haw. Rev. Stat. § 134-9(a),
What is the minimum age to carry a concealed gun in public?,AK,1992,All,N/A,,
What is the minimum age to carry a concealed gun in public?,OR,1992,All,21,Or. Rev. Stat. § 166.291,
What is the minimum age to carry a concealed gun in public?,WA,1992,All,21,Wash. Rev. Code § 9.41.070,
What is the minimum age to carry a concealed gun in public?,CA,1992,All,18,Cal. Penal Code § 12101(a),
What is the minimum age to carry a concealed gun in public?,NV,1992,All,18,Nev. Rev. Stat. § 202.300,
What is the minimum age to carry a concealed gun in public?,ID,1992,All,21,Idaho Code § 18-3302,"The sheriff may issue a license to carry to people between ages 18 and 21 if, in the judgment of the sheriff, the applicant warrants the issuance of the license.  Such issuance is subject to limitations which the issuing authority deems appropriate."
What is the minimum age to carry a concealed gun in public?,UT,1992,All,21,Utah Code § 76-10-513,
What is the minimum age to carry a concealed gun in public?,AZ,1992,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MT,1992,All,18,Mont. Code § 45-8-321(1),
What is the minimum age to carry a concealed gun in public?,WY,1992,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,NM,1992,All,N/A,,
What is the minimum age to carry a concealed gun in public?,CO,1992,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,ND,1992,All,18,N.D. Cent. Code § 62.1-04-03(1)(b),
What is the minimum age to carry a concealed gun in public?,SD,1992,All,18,S.D. Codified Laws § 23-7-7.1(1),
What is the minimum age to carry a concealed gun in public?,NE,1992,All,N/A,,
What is the minimum age to carry a concealed gun in public?,TX,1992,All,N/A,,
What is the minimum age to carry a concealed gun in public?,KS,1992,All,N/A,,
What is the minimum age to carry a concealed gun in public?,OK,1992,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MN,1992,All,18,Minn. Stat. § 624.713(Subd. 1)(1); Minn. Stat. § 624.714,
What is the minimum age to carry a concealed gun in public?,IA,1992,All,18,Iowa Code § 724.8(1),
What is the minimum age to carry a concealed gun in public?,LA,1992,All,18,,"Although state law does not specify a minimum age for a person to obtain a concealed carry permit, people under 18 years of age are prohibited from possessing firearms under federal law -- and therefore cannot get concealed carry permits."
What is the minimum age to carry a concealed gun in public?,AR,1992,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MO,1992,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MS,1992,All,21,Miss. Code § 45-9-101(2),
What is the minimum age to carry a concealed gun in public?,WI,1992,All,N/A,,
What is the minimum age to carry a concealed gun in public?,IL,1992,All,N/A,,
What is the minimum age to carry a concealed gun in public?,AL,1992,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,TN,1992,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,IN,1992,All,18,Ind. Code § 35-47-2-3,
What is the minimum age to carry a concealed gun in public?,KY,1992,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MI,1992,All,18,Mich. Comp. Laws § 28.426(1),
What is the minimum age to carry a concealed gun in public?,GA,1992,All,21,Ga. Code § 16-11-129(b)(1),
What is the minimum age to carry a concealed gun in public?,OH,1992,All,N/A,,
What is the minimum age to carry a concealed gun in public?,FL,1992,All,21,Fla. Stat. § 790.06,
What is the minimum age to carry a concealed gun in public?,WV,1992,All,18,W. Va. Code §§ 61-7-8; W. Va. Code § 61-7-4,
What is the minimum age to carry a concealed gun in public?,SC,1992,All,21,S.C. Code § 16-23-30,"Although state law does not specify a minimum age for a person to obtain a concealed carry permit, a person is prohibited from possessing a handgun if younger than 21 years old."
What is the minimum age to carry a concealed gun in public?,NC,1992,All,N/A,,
What is the minimum age to carry a concealed gun in public?,PA,1992,All,21,18 Pa. Cons. Stat. § 6109,
What is the minimum age to carry a concealed gun in public?,VA,1992,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,MD,1992,All,18,"Md. Code art. 27, § 36E(a)(1)",
What is the minimum age to carry a concealed gun in public?,DC,1992,All,21,D.C. Code § 6-2313(a),
What is the minimum age to carry a concealed gun in public?,NY,1992,All,21,N.Y. Penal Law § 400.00,
What is the minimum age to carry a concealed gun in public?,DE,1992,All,18,"Del. Code tit. 11, § 1441","An applicant must be ""of full age"" which means the applicant must be 18 or over. See Del. Code tit. 1, § 302(3)."
What is the minimum age to carry a concealed gun in public?,NJ,1992,All,18,N.J. Stat. § 2C:58-3; N.J. Stat. § 2C:58-4,
What is the minimum age to carry a concealed gun in public?,CT,1992,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,VT,1992,All,18,,"Although the state does not explicitly require a person to be a certain age to carry a concealed handgun in public, people under 18 are prohibited from having handguns under federal law -- and therefore cannot carry concealed handguns."
What is the minimum age to carry a concealed gun in public?,NH,1992,All,18,,"Although state law does not specify a minimum age for a person to obtain a concealed carry permit, people under 18 years of age are prohibited from possessing firearms under federal law -- and therefore cannot get concealed carry permits."
What is the minimum age to carry a concealed gun in public?,MA,1992,All,18,"Mass. Gen. Laws ch. 140, § 131",
What is the minimum age to carry a concealed gun in public?,RI,1992,All,21,R.I. Gen. Laws § 11-47-18; R.I. Gen. Laws § 11-47-11,
What is the minimum age to carry a concealed gun in public?,ME,1992,All,18,Me. Rev. Stat. tit. 25 § 2003(1)(A),
What is the minimum age to carry a concealed gun in public?,HI,1993,All,20,Haw. Rev. Stat. § 134-9(a),
What is the minimum age to carry a concealed gun in public?,AK,1993,All,N/A,,
What is the minimum age to carry a concealed gun in public?,OR,1993,All,21,Or. Rev. Stat. § 166.291,
What is the minimum age to carry a concealed gun in public?,WA,1993,All,21,Wash. Rev. Code § 9.41.070,
What is the minimum age to carry a concealed gun in public?,CA,1993,All,18,Cal. Penal Code § 12101(a),
What is the minimum age to carry a concealed gun in public?,NV,1993,All,18,Nev. Rev. Stat. § 202.300,
What is the minimum age to carry a concealed gun in public?,ID,1993,All,21,Idaho Code § 18-3302,"The sheriff may issue a license to carry to people between ages 18 and 21 if, in the judgment of the sheriff, the applicant warrants the issuance of the license.  Such issuance is subject to limitations which the issuing authority deems appropriate."
What is the minimum age to carry a concealed gun in public?,UT,1993,All,21,Utah Code § 53-5-704,
What is the minimum age to carry a concealed gun in public?,AZ,1993,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MT,1993,All,18,Mont. Code § 45-8-321(1),
What is the minimum age to carry a concealed gun in public?,WY,1993,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,NM,1993,All,N/A,,
What is the minimum age to carry a concealed gun in public?,CO,1993,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,ND,1993,All,18,N.D. Cent. Code § 62.1-04-03(1)(b),
What is the minimum age to carry a concealed gun in public?,SD,1993,All,18,S.D. Codified Laws § 23-7-7.1(1),
What is the minimum age to carry a concealed gun in public?,NE,1993,All,N/A,,
What is the minimum age to carry a concealed gun in public?,TX,1993,All,N/A,,
What is the minimum age to carry a concealed gun in public?,KS,1993,All,N/A,,
What is the minimum age to carry a concealed gun in public?,OK,1993,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MN,1993,All,18,Minn. Stat. § 624.713(Subd. 1)(1); Minn. Stat. § 624.714,
What is the minimum age to carry a concealed gun in public?,IA,1993,All,18,Iowa Code § 724.8(1),
What is the minimum age to carry a concealed gun in public?,LA,1993,All,18,,"Although state law does not specify a minimum age for a person to obtain a concealed carry permit, people under 18 years of age are prohibited from possessing firearms under federal law -- and therefore cannot get concealed carry permits."
What is the minimum age to carry a concealed gun in public?,AR,1993,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MO,1993,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MS,1993,All,21,Miss. Code § 45-9-101(2),
What is the minimum age to carry a concealed gun in public?,WI,1993,All,N/A,,
What is the minimum age to carry a concealed gun in public?,IL,1993,All,N/A,,
What is the minimum age to carry a concealed gun in public?,AL,1993,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,TN,1993,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,IN,1993,All,18,Ind. Code § 35-47-2-3,
What is the minimum age to carry a concealed gun in public?,KY,1993,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MI,1993,All,18,Mich. Comp. Laws § 28.426(1),
What is the minimum age to carry a concealed gun in public?,GA,1993,All,21,Ga. Code § 16-11-129(b)(1),
What is the minimum age to carry a concealed gun in public?,OH,1993,All,N/A,,
What is the minimum age to carry a concealed gun in public?,FL,1993,All,21,Fla. Stat. § 790.06,
What is the minimum age to carry a concealed gun in public?,WV,1993,All,18,W. Va. Code §§ 61-7-8; W. Va. Code § 61-7-4,
What is the minimum age to carry a concealed gun in public?,SC,1993,All,21,S.C. Code § 16-23-30,"Although state law does not specify a minimum age for a person to obtain a concealed carry permit, a person is prohibited from possessing a handgun if younger than 21 years old."
What is the minimum age to carry a concealed gun in public?,NC,1993,All,N/A,,
What is the minimum age to carry a concealed gun in public?,PA,1993,All,21,18 Pa. Cons. Stat. § 6109,
What is the minimum age to carry a concealed gun in public?,VA,1993,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,MD,1993,All,18,"Md. Code art. 27, § 36E(a)(1)",
What is the minimum age to carry a concealed gun in public?,DC,1993,All,21,D.C. Code § 6-2313(a),
What is the minimum age to carry a concealed gun in public?,NY,1993,All,21,N.Y. Penal Law § 400.00,
What is the minimum age to carry a concealed gun in public?,DE,1993,All,18,"Del. Code tit. 11, § 1441","An applicant must be ""of full age"" which means the applicant must be 18 or over. See Del. Code tit. 1, § 302(3)."
What is the minimum age to carry a concealed gun in public?,NJ,1993,All,18,N.J. Stat. § 2C:58-3; N.J. Stat. § 2C:58-4,
What is the minimum age to carry a concealed gun in public?,CT,1993,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,VT,1993,All,18,,"Although the state does not explicitly require a person to be a certain age to carry a concealed handgun in public, people under 18 are prohibited from having handguns under federal law -- and therefore cannot carry concealed handguns."
What is the minimum age to carry a concealed gun in public?,NH,1993,All,18,,"Although state law does not specify a minimum age for a person to obtain a concealed carry permit, people under 18 years of age are prohibited from possessing firearms under federal law -- and therefore cannot get concealed carry permits."
What is the minimum age to carry a concealed gun in public?,MA,1993,All,18,"Mass. Gen. Laws ch. 140, § 131",
What is the minimum age to carry a concealed gun in public?,RI,1993,All,21,R.I. Gen. Laws § 11-47-18; R.I. Gen. Laws § 11-47-11,
What is the minimum age to carry a concealed gun in public?,ME,1993,All,18,Me. Rev. Stat. tit. 25 § 2003(1)(A),
What is the minimum age to carry a concealed gun in public?,HI,1994,All,21,Haw. Rev. Stat. § 134-9(a),
What is the minimum age to carry a concealed gun in public?,AK,1994,All,21,Alaska Stat. § 18.65.705,
What is the minimum age to carry a concealed gun in public?,OR,1994,All,21,Or. Rev. Stat. § 166.291,
What is the minimum age to carry a concealed gun in public?,WA,1994,All,21,Wash. Rev. Code § 9.41.070,
What is the minimum age to carry a concealed gun in public?,CA,1994,All,18,Cal. Penal Code § 12101(a),
What is the minimum age to carry a concealed gun in public?,NV,1994,All,18,Nev. Rev. Stat. § 202.300,
What is the minimum age to carry a concealed gun in public?,ID,1994,All,21,Idaho Code § 18-3302,"The sheriff may issue a license to carry to people between ages 18 and 21 if, in the judgment of the sheriff, the applicant warrants the issuance of the license.  Such issuance is subject to limitations which the issuing authority deems appropriate."
What is the minimum age to carry a concealed gun in public?,UT,1994,All,21,Utah Code § 53-5-704,
What is the minimum age to carry a concealed gun in public?,AZ,1994,All,21,Ariz. Rev. Stat. § 13-3112(E),
What is the minimum age to carry a concealed gun in public?,MT,1994,All,18,Mont. Code § 45-8-321(1),
What is the minimum age to carry a concealed gun in public?,WY,1994,All,21,Wyo. Stat. § 6-8-104,Individuals aged 18-21 can apply for a concealed firearm permit where the sheriff recommends to the division that the individual is qualified and detailing the individual's circumstances which warrant the issuance of a permit. Wyo. Stat. § 6-8-104(j).
What is the minimum age to carry a concealed gun in public?,NM,1994,All,N/A,,
What is the minimum age to carry a concealed gun in public?,CO,1994,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,ND,1994,All,18,N.D. Cent. Code § 62.1-04-03(1)(b),
What is the minimum age to carry a concealed gun in public?,SD,1994,All,18,S.D. Codified Laws § 23-7-7.1(1),
What is the minimum age to carry a concealed gun in public?,NE,1994,All,N/A,,
What is the minimum age to carry a concealed gun in public?,TX,1994,All,N/A,,
What is the minimum age to carry a concealed gun in public?,KS,1994,All,N/A,,
What is the minimum age to carry a concealed gun in public?,OK,1994,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MN,1994,All,18,Minn. Stat. § 624.713(Subd. 1)(1); Minn. Stat. § 624.714,
What is the minimum age to carry a concealed gun in public?,IA,1994,All,18,Iowa Code § 724.8(1),
What is the minimum age to carry a concealed gun in public?,LA,1994,All,18,,"Although state law does not specify a minimum age for a person to obtain a concealed carry permit, people under 18 years of age are prohibited from possessing firearms under federal law -- and therefore cannot get concealed carry permits."
What is the minimum age to carry a concealed gun in public?,AR,1994,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MO,1994,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MS,1994,All,21,Miss. Code § 45-9-101(2),
What is the minimum age to carry a concealed gun in public?,WI,1994,All,N/A,,
What is the minimum age to carry a concealed gun in public?,IL,1994,All,N/A,,
What is the minimum age to carry a concealed gun in public?,AL,1994,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,TN,1994,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,IN,1994,All,18,Ind. Code § 35-47-2-3,
What is the minimum age to carry a concealed gun in public?,KY,1994,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MI,1994,All,18,Mich. Comp. Laws § 28.426(1),
What is the minimum age to carry a concealed gun in public?,GA,1994,All,21,Ga. Code § 16-11-129(b)(1),
What is the minimum age to carry a concealed gun in public?,OH,1994,All,N/A,,
What is the minimum age to carry a concealed gun in public?,FL,1994,All,21,Fla. Stat. § 790.06,
What is the minimum age to carry a concealed gun in public?,WV,1994,All,18,W. Va. Code §§ 61-7-8; W. Va. Code § 61-7-4,
What is the minimum age to carry a concealed gun in public?,SC,1994,All,21,S.C. Code § 16-23-30,"Although state law does not specify a minimum age for a person to obtain a concealed carry permit, a person is prohibited from possessing a handgun if younger than 21 years old."
What is the minimum age to carry a concealed gun in public?,NC,1994,All,N/A,,
What is the minimum age to carry a concealed gun in public?,PA,1994,All,21,18 Pa. Cons. Stat. § 6109,
What is the minimum age to carry a concealed gun in public?,VA,1994,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,MD,1994,All,18,"Md. Code art. 27, § 36E(a)(1)",
What is the minimum age to carry a concealed gun in public?,DC,1994,All,21,D.C. Code § 6-2313(a),
What is the minimum age to carry a concealed gun in public?,NY,1994,All,21,N.Y. Penal Law § 400.00,
What is the minimum age to carry a concealed gun in public?,DE,1994,All,18,"Del. Code tit. 11, § 1441","An applicant must be ""of full age"" which means the applicant must be 18 or over. See Del. Code tit. 1, § 302(3)."
What is the minimum age to carry a concealed gun in public?,NJ,1994,All,18,N.J. Stat. § 2C:58-3; N.J. Stat. § 2C:58-4,
What is the minimum age to carry a concealed gun in public?,CT,1994,All,21,Conn. Gen. Stat. § 29-28; Conn. Gen. Stat. § 29-36f,
What is the minimum age to carry a concealed gun in public?,VT,1994,All,18,,"Although the state does not explicitly require a person to be a certain age to carry a concealed handgun in public, people under 18 are prohibited from having handguns under federal law -- and therefore cannot carry concealed handguns."
What is the minimum age to carry a concealed gun in public?,NH,1994,All,18,,"Although state law does not specify a minimum age for a person to obtain a concealed carry permit, people under 18 years of age are prohibited from possessing firearms under federal law -- and therefore cannot get concealed carry permits."
What is the minimum age to carry a concealed gun in public?,MA,1994,All,18,"Mass. Gen. Laws ch. 140, § 131",
What is the minimum age to carry a concealed gun in public?,RI,1994,All,21,R.I. Gen. Laws § 11-47-18; R.I. Gen. Laws § 11-47-11,
What is the minimum age to carry a concealed gun in public?,ME,1994,All,18,Me. Rev. Stat. tit. 25 § 2003(1)(A),
What is the minimum age to carry a concealed gun in public?,HI,1995,All,21,Haw. Rev. Stat. § 134-9(a),
What is the minimum age to carry a concealed gun in public?,AK,1995,All,21,Alaska Stat. § 18.65.705,
What is the minimum age to carry a concealed gun in public?,OR,1995,All,21,Or. Rev. Stat. § 166.291,
What is the minimum age to carry a concealed gun in public?,WA,1995,All,21,Wash. Rev. Code § 9.41.070,
What is the minimum age to carry a concealed gun in public?,CA,1995,All,18,Cal. Penal Code § 12101(a),
What is the minimum age to carry a concealed gun in public?,NV,1995,All,21,Nev. Rev. Stat. § 202.3657,
What is the minimum age to carry a concealed gun in public?,ID,1995,All,21,Idaho Code § 18-3302,"The sheriff may issue a license to carry to people between ages 18 and 21 if, in the judgment of the sheriff, the applicant warrants the issuance of the license.  Such issuance is subject to limitations which the issuing authority deems appropriate."
What is the minimum age to carry a concealed gun in public?,UT,1995,All,21,Utah Code § 53-5-704,
What is the minimum age to carry a concealed gun in public?,AZ,1995,All,21,Ariz. Rev. Stat. § 13-3112(E),
What is the minimum age to carry a concealed gun in public?,MT,1995,All,18,Mont. Code § 45-8-321(1),
What is the minimum age to carry a concealed gun in public?,WY,1995,All,21,Wyo. Stat. § 6-8-104,Individuals aged 18-21 can apply for a concealed firearm permit where the sheriff recommends to the division that the individual is qualified and detailing the individual's circumstances which warrant the issuance of a permit. Wyo. Stat. § 6-8-104(j).
What is the minimum age to carry a concealed gun in public?,NM,1995,All,N/A,,
What is the minimum age to carry a concealed gun in public?,CO,1995,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,ND,1995,All,18,N.D. Cent. Code § 62.1-04-03(1)(b),
What is the minimum age to carry a concealed gun in public?,SD,1995,All,18,S.D. Codified Laws § 23-7-7.1(1),
What is the minimum age to carry a concealed gun in public?,NE,1995,All,N/A,,
What is the minimum age to carry a concealed gun in public?,TX,1995,All,21,Tex. Civ. Stat. Art. 4413(29ee)(Sec. 2)(a)(2),
What is the minimum age to carry a concealed gun in public?,KS,1995,All,N/A,,
What is the minimum age to carry a concealed gun in public?,OK,1995,All,Other,Okla. Stat. tit. 21 § 1290.9(3),23 years of age.
What is the minimum age to carry a concealed gun in public?,MN,1995,All,18,Minn. Stat. § 624.713(Subd. 1)(1); Minn. Stat. § 624.714,
What is the minimum age to carry a concealed gun in public?,IA,1995,All,18,Iowa Code § 724.8(1),
What is the minimum age to carry a concealed gun in public?,LA,1995,All,18,,"Although state law does not specify a minimum age for a person to obtain a concealed carry permit, people under 18 years of age are prohibited from possessing firearms under federal law -- and therefore cannot get concealed carry permits."
What is the minimum age to carry a concealed gun in public?,AR,1995,All,21,Ark. Code § 5-73-309,
What is the minimum age to carry a concealed gun in public?,MO,1995,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MS,1995,All,21,Miss. Code § 45-9-101(2),
What is the minimum age to carry a concealed gun in public?,WI,1995,All,N/A,,
What is the minimum age to carry a concealed gun in public?,IL,1995,All,N/A,,
What is the minimum age to carry a concealed gun in public?,AL,1995,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,TN,1995,All,18,,"Although the state does not explicitly require a person to be a certain age to apply for a permit, people under 18 are prohibited from having handguns under federal law -- and therefore cannot get state permits."
What is the minimum age to carry a concealed gun in public?,IN,1995,All,18,Ind. Code § 35-47-2-3,A person must be 23 if he or she has been adjudicated delinquent for an act that constitutes a felony.
What is the minimum age to carry a concealed gun in public?,KY,1995,All,N/A,,
What is the minimum age to carry a concealed gun in public?,MI,1995,All,18,Mich. Comp. Laws § 28.426(1),
What is the minimum age to carry a concealed gun in public?,GA,1995,All,21,Ga. Code § 16-11-129(b)(1),
What is the minimum age to carry a concealed gun in public?,OH,1995,All,N/A,,
What is the minimum age to carry a concealed gun in public?,FL,1995,All,21,Fla. Stat. § 790.06,
