question,state,year,applies to,response,citations,cautions
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,KY,1991,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MI,1991,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,GA,1991,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,OH,1991,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,FL,1991,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WV,1991,All,Yes,W. Va. Code § 61-7-7,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,SC,1991,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NC,1991,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,PA,1991,All,Yes,18 Pa. Cons. Stat. § 6109,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,VA,1991,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MD,1991,All,Yes,"Md. Code art. 27, § 36E(4)",
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,DC,1991,All,Yes,D.C. Code § 22-3203(a),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NY,1991,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,DE,1991,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NJ,1991,All,Yes,N.J. Stat. § 2C:58-3,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,CT,1991,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,VT,1991,All,N/A,,Vermont does not issue concealed carry permits.
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NH,1991,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MA,1991,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,RI,1991,All,Yes,R.I. Gen. Laws § 11-47-6,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,ME,1991,All,Yes,Me. Rev. Stat. tit. 25 § 2003,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,HI,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AK,1992,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,OR,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WA,1992,All,Yes,Wash. Rev. Code § 9.41.070(1)(g),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,CA,1992,All,Yes,Cal. Penal Code § 12021(a),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NV,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,ID,1992,All,Yes,Idaho Code § 18-3302,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,UT,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AZ,1992,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MT,1992,All,Yes,Mont. Code § 45-8-321,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WY,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NM,1992,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,CO,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,ND,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,SD,1992,All,Yes,S.D. Codified Laws § 23-7-7.1,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NE,1992,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,TX,1992,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,KS,1992,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,OK,1992,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MN,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,IA,1992,All,Yes,Iowa Code § 724.8,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,LA,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AR,1992,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MO,1992,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MS,1992,All,Yes,Miss. Code § 45-9-101(2)(e),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WI,1992,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,IL,1992,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AL,1992,All,Yes,Ala. Code § 13A-11-75(a),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,TN,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,IN,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,KY,1992,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MI,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,GA,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,OH,1992,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,FL,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WV,1992,All,Yes,W. Va. Code § 61-7-7,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,SC,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NC,1992,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,PA,1992,All,Yes,18 Pa. Cons. Stat. § 6109,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,VA,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MD,1992,All,Yes,"Md. Code art. 27, § 36E(4)",
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,DC,1992,All,Yes,D.C. Code § 22-3203(a),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NY,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,DE,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NJ,1992,All,Yes,N.J. Stat. § 2C:58-3,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,CT,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,VT,1992,All,N/A,,Vermont does not issue concealed carry permits.
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NH,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MA,1992,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,RI,1992,All,Yes,R.I. Gen. Laws § 11-47-6,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,ME,1992,All,Yes,Me. Rev. Stat. tit. 25 § 2003,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,HI,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AK,1993,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,OR,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WA,1993,All,Yes,Wash. Rev. Code § 9.41.070(1)(g),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,CA,1993,All,Yes,Cal. Penal Code § 12021(a),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NV,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,ID,1993,All,Yes,Idaho Code § 18-3302,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,UT,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AZ,1993,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MT,1993,All,Yes,Mont. Code § 45-8-321,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WY,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NM,1993,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,CO,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,ND,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,SD,1993,All,Yes,S.D. Codified Laws § 23-7-7.1,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NE,1993,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,TX,1993,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,KS,1993,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,OK,1993,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MN,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,IA,1993,All,Yes,Iowa Code § 724.8,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,LA,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AR,1993,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MO,1993,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MS,1993,All,Yes,Miss. Code § 45-9-101(2)(e),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WI,1993,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,IL,1993,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AL,1993,All,Yes,Ala. Code § 13A-11-75(a),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,TN,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,IN,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,KY,1993,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MI,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,GA,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,OH,1993,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,FL,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WV,1993,All,Yes,W. Va. Code § 61-7-7,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,SC,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NC,1993,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,PA,1993,All,Yes,18 Pa. Cons. Stat. § 6109,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,VA,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MD,1993,All,Yes,"Md. Code art. 27, § 36E(4)",
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,DC,1993,All,Yes,D.C. Code § 22-3203(a),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NY,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,DE,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NJ,1993,All,Yes,N.J. Stat. § 2C:58-3,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,CT,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,VT,1993,All,N/A,,Vermont does not issue concealed carry permits.
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NH,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MA,1993,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,RI,1993,All,Yes,R.I. Gen. Laws § 11-47-6,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,ME,1993,All,Yes,Me. Rev. Stat. tit. 25 § 2003,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,HI,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AK,1994,All,Yes,Alaska Stat. § 18.65.705(12),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,OR,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WA,1994,All,Yes,Wash. Rev. Code § 9.41.070(1)(g),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,CA,1994,All,Yes,Cal. Penal Code § 12021(a),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NV,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,ID,1994,All,Yes,Idaho Code § 18-3302,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,UT,1994,All,Yes,Utah Code § 76-10-503(3),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AZ,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MT,1994,All,Yes,Mont. Code § 45-8-321,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WY,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NM,1994,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,CO,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,ND,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,SD,1994,All,Yes,S.D. Codified Laws § 23-7-7.1,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NE,1994,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,TX,1994,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,KS,1994,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,OK,1994,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MN,1994,All,Yes,Minn. Stat. § 624.713,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,IA,1994,All,Yes,Iowa Code § 724.8,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,LA,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AR,1994,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MO,1994,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MS,1994,All,Yes,Miss. Code § 45-9-101(2)(e),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WI,1994,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,IL,1994,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AL,1994,All,Yes,Ala. Code § 13A-11-75(a),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,TN,1994,All,No,,"The issuer may, but is not required to, deny an applicant who has ever been addicted to drugs."
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,IN,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,KY,1994,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MI,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,GA,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,OH,1994,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,FL,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WV,1994,All,Yes,W. Va. Code § 61-7-7,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,SC,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NC,1994,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,PA,1994,All,Yes,18 Pa. Cons. Stat. § 6109,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,VA,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MD,1994,All,Yes,"Md. Code art. 27, § 36E(4)",
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,DC,1994,All,Yes,D.C. Code § 22-3203(a),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NY,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,DE,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NJ,1994,All,Yes,N.J. Stat. § 2C:58-3,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,CT,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,VT,1994,All,N/A,,Vermont does not issue concealed carry permits.
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NH,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MA,1994,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,RI,1994,All,Yes,R.I. Gen. Laws § 11-47-6,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,ME,1994,All,Yes,Me. Rev. Stat. tit. 25 § 2003,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,HI,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AK,1995,All,Yes,Alaska Stat. § 18.65.705(12),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,OR,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WA,1995,All,Yes,Wash. Rev. Code § 9.41.070(1)(g),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,CA,1995,All,Yes,Cal. Penal Code § 12021(a),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NV,1995,All,Yes,Nev. Rev. Stat. § 202.3657,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,ID,1995,All,Yes,Idaho Code § 18-3302,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,UT,1995,All,Yes,Utah Code § 76-10-503(3),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AZ,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MT,1995,All,Yes,Mont. Code § 45-8-321,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WY,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NM,1995,All,N/A,,"The carrying of a concealed loaded firearm was prohibited in public, except by peace officers, until July 1, 2001. Concealed handgun permit holders were allowed to carry concealed handguns in public starting July 1, 2001, but the Department of Public Safety was not authorized to begin issuing permits until January 1, 2004."
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,CO,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,ND,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,SD,1995,All,Yes,S.D. Codified Laws § 23-7-7.1,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NE,1995,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,TX,1995,All,Yes,Tex. Civ. Stat. Art. 4413(29ee),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,KS,1995,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,OK,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MN,1995,All,Yes,Minn. Stat. § 624.713,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,IA,1995,All,Yes,Iowa Code § 724.8,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,LA,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AR,1995,All,Yes,Ark. Code § 5-73-309,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MO,1995,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MS,1995,All,Yes,Miss. Code § 45-9-101(2)(e),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WI,1995,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,IL,1995,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AL,1995,All,Yes,Ala. Code § 13A-11-75(a),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,TN,1995,All,No,,"The issuer may, but is not required to, deny an applicant who has ever been addicted to drugs."
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,IN,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,KY,1995,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MI,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,GA,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,OH,1995,All,N/A,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,FL,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WV,1995,All,Yes,W. Va. Code § 61-7-7,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,SC,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NC,1995,All,Yes,N.C. Gen. Stat. § 14-415.12,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,PA,1995,All,Yes,18 Pa. Cons. Stat. § 6109,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,VA,1995,All,Yes,Va. Code § 18.2-308,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MD,1995,All,Yes,"Md. Code art. 27, § 36E(4)",
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,DC,1995,All,Yes,D.C. Code § 22-3203(a),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NY,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,DE,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NJ,1995,All,Yes,N.J. Stat. § 2C:58-3,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,CT,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,VT,1995,All,N/A,,Vermont does not issue concealed carry permits.
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NH,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,MA,1995,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,RI,1995,All,Yes,R.I. Gen. Laws § 11-47-6,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,ME,1995,All,Yes,Me. Rev. Stat. tit. 25 § 2003,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,HI,1996,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,AK,1996,All,Yes,Alaska Stat. § 18.65.705(12),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,OR,1996,All,No,,
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,WA,1996,All,Yes,Wash. Rev. Code § 9.41.070(1)(g),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,CA,1996,All,Yes,Cal. Penal Code § 12021(a),
Does state law disqualify any other categories of unlawful drug users from getting concealed carry permits?,NV,1996,All,Yes,Nev. Rev. Stat. § 202.3657,
